howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,time
0,cpu,gzip-5,900000,2946000.0,2950000.0,2950000.0,3129000.0,2951370.481927711,2938000.0,2.0,2.0,2.0,2.0,2.0,2.0,,
1,cpu,gzip-5,900000,3313000.0,3316000.0,3320000.0,3454000.0,3316122.244488978,2973000.0,4.82,4.83,4.84,4.85,4.832,4.82,0.6670961803957662,
2,cpu,gzip-5,900000,3656000.0,3656000.0,3660000.0,3782000.0,3653933.867735471,2942000.0,4.85,4.86,4.86,4.89,4.859,4.84,0.6708237459733088,
3,cpu,gzip-5,900000,4014999.0,4019000.0,4022000.0,4045000.0,4011021.832160804,3515000.0,4.94,4.95,4.96,4.98,4.951333333333334,4.93,0.6835710998619422,
4,cpu,gzip-5,900000,4404000.0,4408000.0,4412000.0,4423000.0,4406802.25409836,4377000.0,5.1,5.12,5.1325,5.14,5.118999999999999,5.09,0.7067188219052001,
