[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   3770       tick         15559        269115       8034773 
      2   3770       tick           417          6054       2253416 
      3   3770       tick           411          6348       2253874 
      4   3770       tick           399          6134       2250752 
      5   3770       tick           380          6051       2255424 
      6   3770       tick           374          6208       2253535 
      7   3770       tick           350          6079       2254040 
      8   3770       tick           345          5929       2256534 
      9   3770       tick           386          6291       2253299 
     10   3770       tick           355          6346       2256516 
     11   3770       tick           316          6433       2255782 
     12   3770       tick           378          6162       2256026 
     13   3770       tick           351          6326       2255991 
     14   3770       tick           379          6464       2253182 
     15   3770       tick           390          6389       2254865 
     16   3770       tick           337          6231       2255897 
     17   3770       tick           327          6204       2256481 
     18   3770       tick           348          6203       2257301 
     19   3770       tick           335          6286       2256336 
     20   3770       tick           344          6317       2257240 
     21   3770       tick           369          6243       2254267 
     22   3770       tick           440          6257       2255986 
     23   3770       tick           390          6330       2254861 
     24   3770       tick           369          6203       2254790 
     25   3770       exit          2406          2882        330395 
