howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min,time
0,big,idle,1200000,120159.0,122213.0,123240.0,206226.0,123850.00877192985,116964.0,2.0,2.0,2.0,2.0,2.0,2.0,,1027500.0,1027500.0,1027500.0,1027500.0,1027431.4692982456,1026250.0,
1,big,idle,1200000,120159.0,122213.0,123240.0,206226.0,123850.00877192985,116964.0,2.0,2.0,2.0,2.0,2.0,2.0,0.9950248756218908,1027500.0,1027500.0,1027500.0,1027500.0,1027431.4692982456,1026250.0,
2,big,idle,1200000,122213.0,124267.0,126321.0,204373.0,127256.00438596492,119132.0,2.0,2.0,2.0,2.0,2.0,2.0,0.9950248756218908,1027500.0,1027500.0,1027500.0,1028750.0,1027527.4122807018,1026250.0,
3,big,idle,1200000,121186.0,122213.0,124267.0,199044.0,126204.49342105264,117990.0,2.0,2.0,2.0,2.0,2.0,2.0,0.9950248756218908,1027500.0,1027500.0,1027500.0,1027500.0,1027316.3377192982,1025000.0,
4,big,idle,1200000,121186.0,122213.0,125294.0,394106.0,128891.46929824562,118105.0,2.0,2.0,2.0,2.0,2.0,2.0,0.9950248756218908,1027500.0,1027500.0,1027500.0,1027500.0,1027371.1622807018,1021250.0,
