[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  18969       tick         14700        119976       2993910 
      2  18969       tick           488        166776       3928409 
      3  18969       tick           112          1628        502131 
      4  18969       tick           102          1696        499488 
      5  18969       tick            91          1594        502148 
      6  18969       tick           128          1636        502088 
      7  18969       tick            92          1633        484829 
      8  18969       tick           113          1736        518425 
      9  18969       tick           128          1677        501874 
     10  18969       tick            81          1673        501258 
     11  18969       tick            80          1727        501502 
     12  18969       tick           120          1688        502634 
     13  18969       tick           118          1721        501818 
     14  18969       tick            91          1704        502312 
     15  18969       tick            75          1656        502181 
     16  18969       tick            95          1660        502453 
     17  18969       tick            79          1707        501505 
     18  18969       tick            82          1692        502096 
     19  18969       tick            86          1683        501243 
     20  18969       tick            78          1702        501868 
     21  18969       tick            67          1687        501896 
     22  18969       tick            78          1699        502319 
     23  18969       tick            79          1664        502260 
     24  18969       tick           106          1760        499637 
     25  18969       tick           117          1653        502155 
     26  18969       tick            65          1707        502017 
     27  18969       tick            95          1762        501437 
     28  18969       tick            85          1650        502034 
     29  18969       tick            76          1732        501294 
     30  18969       tick            95          1676        501284 
     31  18969       tick            88          1762        502252 
     32  18969       tick            85          1696        501395 
     33  18969       tick           102          1758        502633 
     34  18969       tick            94          1699        502318 
     35  18969       tick            89          1691        502100 
     36  18969       tick            82          1708        501135 
     37  18969       tick            66          1690        501732 
     38  18969       tick           103          1722        502231 
     39  18969       tick           123          1730        500910 
     40  18969       tick           114          1736        501355 
     41  18969       tick            84          1708        501899 
     42  18969       tick            82          1776        502257 
     43  18969       tick            83          1771        502157 
     44  18969       tick           106          1678        499689 
     45  18969       tick            84          1710        502237 
     46  18969       tick            85          1658        501611 
     47  18969       tick            99          1681        501972 
     48  18969       tick            59          1652        502380 
     49  18969       tick           120          1732        501112 
     50  18969       tick            69          1672        501787 
     51  18969       tick           103          1687        502252 
     52  18969       tick           100          1696        502287 
     53  18969       tick            79          1712        501715 
     54  18969       tick            87          1723        502578 
     55  18969       tick            90          1690        502173 
     56  18969       tick           100          1659        501591 
     57  18969       tick           100          1702        501620 
     58  18969       tick            77          1712        502036 
     59  18969       tick           175          1741        498014 
     60  18969       tick           105          1623        501858 
     61  18969       tick           105          1640        502149 
     62  18969       tick            64          1644        502178 
     63  18969       tick            80          1684        502225 
     64  18969       tick            81          1725        499662 
     65  18969       tick            87          1701        502384 
     66  18969       tick            96          1642        501824 
     67  18969       tick            79          1733        501759 
     68  18969       tick            72          1668        502435 
     69  18969       tick            91          1682        501033 
     70  18969       tick            72          1694        502272 
     71  18969       tick            81          1640        502220 
     72  18969       tick           107          1690        501763 
     73  18969       tick           116          1657        502432 
     74  18969       tick           103          1682        502033 
     75  18969       tick           100          1713        502308 
     76  18969       tick           123          1727        501634 
     77  18969       tick            94          1660        501819 
     78  18969       tick            85          1689        501640 
     79  18969       tick           161          1755        498642 
     80  18969       tick            93          1670        502054 
     81  18969       tick            75          1727        502441 
     82  18969       tick            81          1755        502143 
     83  18969       tick            84          1714        502407 
     84  18969       tick            95          1741        499466 
     85  18969       tick            68          1720        501956 
     86  18969       tick            80          1737        501686 
     87  18969       tick           102          1716        501789 
     88  18969       tick           108          1787        501542 
     89  18969       tick           153          1740        498303 
     90  18969       tick            98          1757        501765 
     91  18969       tick            74          1730        502589 
     92  18969       tick            95          1724        502126 
     93  18969       tick            89          1740        502365 
     94  18969       tick            94          1714        502151 
     95  18969       tick            85          1707        502278 
     96  18969       tick            89          1736        501738 
     97  18969       tick           108          1769        501656 
     98  18969       tick           108          1734        502064 
     99  18969       tick            92          1724        501770 
    100  18969       tick            96          1769        502164 
    101  18969       tick            78          1659        502358 
    102  18969       tick            84          1755        502216 
    103  18969       tick            69          1716        502408 
    104  18969       tick           109          1771        499505 
    105  18969       tick            87          1745        502323 
    106  18969       tick            81          1734        490565 
    107  18969       tick            99          1775        513493 
    108  18969       exit          2482          3812        590793 
