[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  30557       tick           554         10266         96772 
      2  30557       tick             0             0             0 
      3  30557       tick             0             0             0 
      4  30557       tick             0             0             0 
      5  30557       tick             0             0             0 
      6  30557       tick             0             0             0 
      7  30557       tick             0             0             0 
      8  30557       tick             0             0             0 
      9  30557       tick             0             0             0 
     10  30557       tick             0             0             0 
     11  30557       tick             0             0             0 
     12  30557       tick             0             0             0 
     13  30557       tick             0             0             0 
     14  30557       tick             0             0             0 
     15  30557       tick             0             0             0 
     16  30557       tick             0             0             0 
     17  30557       tick             0             0             0 
     18  30557       tick             0             0             0 
     19  30557       tick             0             0             0 
     20  30557       exit            58           161           604 
