,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,108.0,5.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0
mean,4.284066884781481,100000.0,399999.0,399999.0,399999.0,399999.0,29.487131531979696,2184362.4365482233,2157523.6578680202
std,0.1463053346559748,0.0,0.0,0.0,0.0,0.0,0.5758111271709442,55334.10724816574,53472.160378066495
min,4.1167026123,100000.0,399999.0,399999.0,399999.0,399999.0,27.884195,1898000.0,1870857.0
25%,4.166529184350001,100000.0,399999.0,399999.0,399999.0,399999.0,29.112095,2186000.0,2158093.0
50%,4.287294339,100000.0,399999.0,399999.0,399999.0,399999.0,29.469584,2198000.0,2173432.0
75%,4.32288540025,100000.0,399999.0,399999.0,399999.0,399999.0,29.842617,2210000.0,2185088.0
max,4.838310861,100000.0,399999.0,399999.0,399999.0,399999.0,31.257033,2261000.0,2240818.0
