howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min,time
0,little,hash,300000,11016.0,11921.0,11934.0,15606.0,11662.326754385966,11004.0,2.0,2.0,2.0,2.01,2.0016666666666665,2.0,,917500.0,918750.0,918750.0,918750.0,918366.2280701754,917500.0,
1,little,hash,300000,29344.0,29344.0,29344.0,30261.0,29223.45394736842,13755.0,24.9925,25.0,25.0075,25.13,25.02,24.99,0.6648950305607227,917500.0,917500.0,917500.0,918750.0,917505.4824561405,916250.0,
2,little,hash,300000,47736.0,48601.0,48654.0,48654.0,48137.77850877193,11921.0,24.9375,24.95,24.9625,25.1,24.959166666666665,24.92,0.663278412614049,917500.0,918750.0,918750.0,918750.0,918344.298245614,917500.0,
3,little,hash,300000,65952.0,66024.0,66024.0,66941.0,65563.4100877193,27510.0,25.0,25.01,25.03,25.05,25.015555555555554,24.99,0.6647769214869932,916250.0,917500.0,917500.0,917500.0,917009.3201754388,916250.0,
4,little,hash,300000,83356.0,83356.0,83356.0,84364.0,83102.74342105263,42182.0,25.0,25.01,25.01,25.02,25.007083333333338,25.0,0.6645517760651962,916250.0,916250.0,916250.0,917500.0,916499.451754386,916250.0,
