,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,5.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,15.083059916899998,100000.0,399999.0,399999.0,399999.0,399999.0,31.198839797,1664638.0,1643726.036
std,0.061783907351927986,0.0,0.0,0.0,0.0,0.0,0.5855915415958795,12486.908299450224,7674.877713463624
min,15.040187813,100000.0,399999.0,399999.0,399999.0,399999.0,29.283068,1648000.0,1628554.0
25%,15.056954499,100000.0,399999.0,399999.0,399999.0,399999.0,30.790742,1660000.0,1638120.75
50%,15.062177461,100000.0,399999.0,399999.0,399999.0,399999.0,31.194861,1660000.0,1642903.0
75%,15.063662579,100000.0,399999.0,399999.0,399999.0,399999.0,31.59898,1673000.0,1648557.0
max,15.1923172325,100000.0,399999.0,399999.0,399999.0,399999.0,33.308713,1723000.0,1701433.0
