[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  17403       tick        505825          2279       1243088 
      2  17403       tick       1900643            11       3798747 
      3  17403       tick       1901001             9       3799430 
      4  17403       tick       1899632            16       3796674 
      5  17403       tick       1903535             8       3804426 
      6  17403       tick       1899832             9       3797021 
      7  17403       tick       1898954             7       3795306 
      8  17403       tick       1901834            19       3801142 
      9  17403       tick       1903208            20       3803869 
     10  17403       tick       1902034            10       3801453 
     11  17403       tick       1901457            13       3800365 
     12  17403       tick       1899850             9       3796993 
     13  17403       tick       1901655            13       3800676 
     14  17403       tick       1899822             9       3797016 
     15  17403       tick       1900920             9       3799190 
     16  17403       tick       1900447             7       3798272 
     17  17403       tick       1892841            15       3783270 
     18  17403       tick       1899336            11       3796059 
     19  17403       tick       1899991             9       3797338 
     20  17403       tick       1899728             8       3797009 
     21  17403       tick       1902255            11       3801974 
     22  17403       tick       1899976             7       3797388 
     23  17403       tick       1900876             7       3799190 
     24  17403       exit       1629270            99       3256286 
