,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,10.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,7.777913084210001,100000.0,599999.0,599999.0,599999.0,599999.0,31.156174178,1695606.0,1664638.711
std,0.4708584967907075,0.0,0.0,0.0,0.0,0.0,0.5771557802715687,8948.230821499568,6869.907532200123
min,7.1104077341,100000.0,599999.0,599999.0,599999.0,599999.0,29.314154,1673000.0,1646113.0
25%,7.3082447522,100000.0,599999.0,599999.0,599999.0,599999.0,30.759656,1685000.0,1659018.25
50%,7.992077711,100000.0,599999.0,599999.0,599999.0,599999.0,31.179318,1698000.0,1662445.0
75%,8.0897553205,100000.0,599999.0,599999.0,599999.0,599999.0,31.536807,1698000.0,1670356.0
max,8.1920437213,100000.0,599999.0,599999.0,599999.0,599999.0,32.951223,1710000.0,1686275.0
