[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  30712       tick        729730         13112       1997727 
      2  30712       tick       1428529            69       2854347 
      3  30712       tick       1436241            72       2869761 
      4  30712       tick       1436996            56       2871258 
      5  30712       tick       1429217            86       2855727 
      6  30712       tick       1430496           107       2858216 
      7  30712       tick       1434804           112       2866882 
      8  30712       tick       1435431           108       2868171 
      9  30712       tick       1436680           100       2870655 
     10  30712       tick       1435147           115       2867644 
     11  30712       tick       1408371           152       2814206 
     12  30712       tick       1423790           133       2844909 
     13  30712       tick       1416350           156       2830059 
     14  30712       tick       1427372           126       2852064 
     15  30712       tick       1434170            98       2865656 
     16  30712       tick       1433031           123       2863316 
     17  30712       tick       1435854            89       2869020 
     18  30712       tick       1436354           124       2869999 
     19  30712       tick       1435877            89       2869054 
     20  30712       tick       1436929            93       2871168 
     21  30712       tick       1425120           127       2847606 
     22  30712       tick       1436540           101       2870375 
     23  30712       tick       1436392            98       2870128 
     24  30712       tick       1432750           120       2862805 
     25  30712       tick       1429229           126       2855772 
     26  30712       tick       1431692           121       2860678 
     27  30712       tick       1437450            92       2872180 
     28  30712       tick       1436223            94       2869764 
     29  30712       tick       1435434            84       2868135 
     30  30712       tick       1436557           113       2870481 
     31  30712       tick       1427949           109       2853232 
     32  30712       exit         94814            88        189326 
