,time,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3,cpu_temp_4,cpu_temp_5,cpu_temp_6,cpu_temp_7,fan_speed,gpu_temp,sensor_big_uA,sensor_big_uV,sensor_big_uW,sensor_gpu_uA,sensor_gpu_uV,sensor_gpu_uW,sensor_little_uA,sensor_little_uV,sensor_little_uW,sensor_mem_uA,sensor_mem_uV,sensor_mem_uW
count,18.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0
mean,4.047777777777778,200000.0,200000.0,200000.0,200000.0,800000.0,800000.0,800000.0,800000.0,-1.0,-1.0,-1.0,-1.0,30271.929824561405,30269.736842105263,31789.473684210527,30877.19298245614,255.0,28037.280701754386,664162.1798245613,913684.2105263158,605838.1184210526,48980.666666666664,1021367.8728070175,49265.56140350877,16070.021929824561,917722.0394736842,14117.657894736842,236335.38157894736,1227642.5438596492,289290.5592105263
std,0.110749083414375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.5972432932834,899.1111220069515,1013.9569682052052,1066.0833184122148,0.0,961.1877131624456,16051.734035611531,664.8990930456357,14419.219501183421,187.37988289253602,434.3792757659606,441.7357677718829,1909.046344846236,485.404562861944,1779.993918147147,7481.396901297033,511.1066406065405,9191.821278162082
min,3.89,200000.0,200000.0,200000.0,200000.0,800000.0,800000.0,800000.0,800000.0,-1.0,-1.0,-1.0,-1.0,27000.0,27000.0,28000.0,27000.0,255.0,25000.0,377572.0,912500.0,347594.0,48488.0,1020000.0,48960.0,15006.0,916250.0,13740.0,165984.0,1225000.0,202125.0
25%,3.9125,200000.0,200000.0,200000.0,200000.0,800000.0,800000.0,800000.0,800000.0,-1.0,-1.0,-1.0,-1.0,30000.0,30000.0,31000.0,30000.0,255.0,28000.0,663080.0,913750.0,605319.0,48944.0,1021250.0,49008.0,15494.0,917500.0,13755.0,238238.0,1227500.0,292026.0
50%,4.08,200000.0,200000.0,200000.0,200000.0,800000.0,800000.0,800000.0,800000.0,-1.0,-1.0,-1.0,-1.0,31000.0,30000.0,32000.0,31000.0,255.0,28000.0,664176.0,913750.0,605568.0,48944.0,1021250.0,49008.0,15738.0,917500.0,13755.0,238966.0,1227500.0,292264.0
75%,4.15,200000.0,200000.0,200000.0,200000.0,800000.0,800000.0,800000.0,800000.0,-1.0,-1.0,-1.0,-1.0,31000.0,31000.0,32000.0,32000.0,255.0,29000.0,665820.0,913750.0,607145.0,48944.0,1021250.0,49056.0,15982.0,917500.0,13758.75,239967.0,1227500.0,293492.0
max,4.17,200000.0,200000.0,200000.0,200000.0,800000.0,800000.0,800000.0,800000.0,-1.0,-1.0,-1.0,-1.0,32000.0,31000.0,33000.0,32000.0,255.0,29000.0,691576.0,922500.0,630883.0,49552.0,1022500.0,50078.0,28243.0,918750.0,25676.0,241514.0,1228750.0,295707.0
