howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min,time
0,big,decrypt,1800000,275691.5,278990.0,281416.0,446016.0,282202.83771929826,270499.0,2.0,2.0,2.0,2.0,2.0,2.0,,1213750.0,1213750.0,1213750.0,1215000.0,1213717.105263158,1207500.0,
1,big,decrypt,1800000,1502635.0,1523722.5,1533965.0,1553245.0,1509147.245614035,308550.0,2.35,2.36,2.36,2.38,2.36,2.35,0.0658635285362109,1205000.0,1205000.0,1205000.0,1210000.0,1204788.9254385964,1203750.0,
2,big,decrypt,1800000,2778160.0,2800491.5,2824140.0,2856749.0,2790524.285087719,1400120.0,2.36,2.36,2.37,2.41,2.371,2.36,0.0661705195590492,1210000.0,1210000.0,1210000.0,1211250.0,1210115.1315789474,1207500.0,
3,big,decrypt,1800000,4050496.0,4093056.0,4125888.0,4322880.0,4070233.528508772,1641520.0,2.39,2.39,2.395,2.4,2.3926666666666665,2.39,0.0667751988464579,1216250.0,1216250.0,1216250.0,1217500.0,1216110.1973684211,1207500.0,
4,big,decrypt,1800000,5370873.75,5431008.0,5484336.0,5552768.0,5409258.48245614,2714030.0,2.4,2.4,2.4,2.41,2.401,2.39,0.0670077678031536,1221250.0,1222500.0,1222500.0,1222500.0,1221748.903508772,1210000.0,
