howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min,time
0,big,gzip-1,1800000,275691.5,278990.0,281416.0,446016.0,282202.83771929826,270499.0,2.0,2.0,2.0,2.0,2.0,2.0,,1213750.0,1213750.0,1213750.0,1215000.0,1213717.105263158,1207500.0,
1,big,gzip-1,1800000,1813298.25,1819854.0,1823472.0,1870506.0,1799672.3881578948,308550.0,2.37,2.37,2.37,2.38,2.37,2.36,0.0746848739495798,1206250.0,1206250.0,1206250.0,1210000.0,1206192.4342105263,1205000.0,
2,big,gzip-1,1800000,3086536.25,3108637.0,3117114.0,3177664.0,3089261.7192982454,1043712.0,2.4,2.4,2.4,2.41,2.401,2.39,0.0756617647058823,1211250.0,1211250.0,1211250.0,1212500.0,1211395.285087719,1208750.0,
3,big,gzip-1,1800000,4330998.75,4392153.0,4410408.0,4468824.0,4326470.256578947,2093300.0,2.41,2.43,2.43,2.44,2.424,2.4,0.0763865546218487,1217500.0,1217500.0,1217500.0,1218750.0,1217269.7368421052,1210000.0,
4,big,gzip-1,1800000,5567348.0,5642922.0,5680835.0,5737093.0,5530179.403508772,3742200.0,2.4575,2.465,2.47,2.5,2.464,2.44,0.0776470588235294,1222500.0,1223750.0,1223750.0,1225000.0,1222894.7368421052,1215000.0,
