[Event-to-counter mappings]
pmc1=l2_cache_accesses
pmc2=l2_cache_refills
pmc3=l2_cache_writebacks
pmc4=llc_accesses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   9977       tick         15089           472           123         15089 
      2   9977       tick             0             0             0             0 
      3   9977       tick             0             0             0             0 
      4   9977       tick             0             0             0             0 
      5   9977       tick             0             0             0             0 
      6   9977       tick             0             0             0             0 
      7   9977       tick             0             0             0             0 
      8   9977       tick             0             0             0             0 
      9   9977       tick             0             0             0             0 
     10   9977       tick             0             0             0             0 
     11   9977       tick             0             0             0             0 
     12   9977       tick             0             0             0             0 
     13   9977       tick             0             0             0             0 
     14   9977       tick             0             0             0             0 
     15   9977       tick             0             0             0             0 
     16   9977       tick             0             0             0             0 
     17   9977       tick             0             0             0             0 
     18   9977       tick             0             0             0             0 
     19   9977       tick             0             0             0             0 
     20   9977       exit           458            34             5           458 
