,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,15.0,5.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
mean,2.0,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,41563.80780780781,0.0,0.0,0.0,3112126.126126126,619547.5475475475,5017918.918918919,41563.32032032032
std,0.0,0.0,0.0,0.0,0.0,0.0,825.6024976144594,0.0,0.0,0.0,24891.792035318937,4964.552856160837,2927.3830592499507,825.8542862404365
min,2.0,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,39433.0,0.0,0.0,0.0,3099000.0,617000.0,5010000.0,39433.0
25%,2.0,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,40894.0,0.0,0.0,0.0,3106000.0,618000.0,5019000.0,40894.0
50%,2.0,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,41381.0,0.0,0.0,0.0,3106000.0,619000.0,5019000.0,41381.0
75%,2.0,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,42355.0,0.0,0.0,0.0,3110000.0,619000.0,5019000.0,42355.0
max,2.0,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,43816.0,0.0,0.0,0.0,3335000.0,664000.0,5019000.0,43816.0
