[Event-to-counter mappings]
pmc1=l2_cache_accesses
pmc2=l2_cache_refills
pmc3=l2_cache_writebacks
pmc4=llc_accesses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  27060       tick       2254847         19248         18513       2254847 
      2  27060       tick       2823833         20524         21524       2823833 
      3  27060       tick       2832793         20771         21781       2832793 
      4  27060       tick       2830242         20168         21422       2830242 
      5  27060       tick       2820029         20186         20737       2820029 
      6  27060       tick       2809772         21267         21305       2809772 
      7  27060       tick       2799654         21386         21051       2799654 
      8  27060       tick       2808998         21635         21476       2808998 
      9  27060       tick       2836926         20854         21097       2836926 
     10  27060       tick       2789759         23415         22017       2789759 
     11  27060       tick       2825604         20483         21101       2825604 
     12  27060       tick       2830808         19611         20713       2830808 
     13  27060       tick       2810222         20869         21455       2810222 
     14  27060       tick       2828011         21124         21528       2828011 
     15  27060       tick       2809052         20137         20848       2809052 
     16  27060       tick       2826209         20708         20824       2826209 
     17  27060       tick       2717858         19281         19723       2717858 
     18  27060       tick       2801295         21088         22035       2801295 
     19  27060       tick       2815501         22469         22195       2815501 
     20  27060       tick       2824708         22003         21950       2824708 
     21  27060       tick       2817143         20933         21164       2817143 
     22  27060       tick       2836501         19391         21121       2836501 
     23  27060       tick       2814930         20560         21855       2814930 
     24  27060       tick       2828008         20277         21643       2828008 
     25  27060       tick       2812921         23628         22894       2812921 
     26  27060       tick       2817649         20636         21448       2817649 
     27  27060       tick       2839510         18688         20312       2839510 
     28  27060       tick       2826518         21122         21352       2826518 
     29  27060       tick       2831771         19336         20477       2831771 
     30  27060       tick       2789679         23907         22207       2789679 
     31  27060       tick       2802059         21634         21786       2802059 
     32  27060       tick       2828006         20412         21475       2828006 
     33  27060       tick       2797009         20892         20852       2797009 
     34  27060       tick       2785907         19591         20357       2785907 
     35  27060       tick       2827733         20343         21398       2827733 
     36  27060       tick       2804376         21882         21990       2804376 
     37  27060       tick       2828285         20026         21418       2828285 
     38  27060       tick       2832640         20088         21714       2832640 
     39  27060       tick       2788058         22530         22054       2788058 
     40  27060       tick       2808387         21225         21710       2808387 
     41  27060       tick       2829892         21072         21784       2829892 
     42  27060       tick       2816836         20688         21102       2816836 
     43  27060       tick       2825756         21363         21767       2825756 
     44  27060       tick       2826753         19682         20528       2826753 
     45  27060       tick       2828046         20895         21291       2828046 
     46  27060       tick       2828915         21030         21543       2828915 
     47  27060       tick       2807213         21308         20417       2807213 
     48  27060       tick       2830082         21820         21127       2830082 
     49  27060       tick       2805638         22780         21427       2805638 
     50  27060       tick       2723132         22130         20690       2723132 
     51  27060       tick       2821407         20091         20788       2821407 
     52  27060       tick       2829687         22359         22093       2829687 
     53  27060       exit       1429105         10943         11320       1429105 
