[Event-to-counter mappings]
pmc0=cycles_allmodes
pmc1=bus_accesses
pmc2=cycles
pmc3=data_cache_eviction
[Event counts]
nsample    pid      event          pmc0          pmc1          pmc2          pmc3
      1  22007       tick     130471252         17612     116404065          9525 
      2  22007       tick     130005645          8570     118961980          7502 
      3  22007       tick     130004061          9737     118962568          7498 
      4  22007       tick     129829527          7924     118401731          5473 
      5  22007       tick     130038477          5948     118854134          4677 
      6  22007       tick     130005090          7601     118892138          4645 
      7  22007       tick     130005274          7475     118880399          4841 
      8  22007       tick     130038006          7463     118948906          4705 
      9  22007       tick     130038356          7831     118980835          4659 
     10  22007       tick     130013687          7118     118980497          4492 
     11  22007       tick     130036673          7628     118935520          4246 
     12  22007       tick     129941021          7824     118938005          4286 
     13  22007       tick     130128890          8180     119029319          4385 
     14  22007       tick     129971291          8191     118787852          4197 
     15  22007       tick     130036556          7668     119015203          4320 
     16  22007       tick     130002162          8489     118955003          4447 
     17  22007       tick     130002202          8223     118880974          4332 
     18  22007       tick     130037090          7683     118856111          4194 
     19  22007       tick     130007224          8170     118524562          5173 
     20  22007       tick     130036590          8097     118959041          4773 
     21  22007       tick     130036277          7299     118977076          4855 
     22  22007       tick     130033140          7435     119019425          4872 
     23  22007       tick     130039253          6882     118976424          4815 
     24  22007       tick     129851551          7938     118735251          4948 
     25  22007       tick     130009946          7713     119004071          4811 
     26  22007       tick     130002271          7435     119056134          4875 
     27  22007       tick     130004666          7750     119062690          4523 
     28  22007       tick     130035680          7272     119064186          4516 
     29  22007       tick     130039047          7572     119156517          4735 
     30  22007       tick     130036635          7064     119088527          4723 
     31  22007       tick     130034748          7382     119167583          4496 
     32  22007       tick     130045475          7365     119130366          4606 
     33  22007       exit     117461468          9815     107118155          4352 
