[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  25843       tick          4530        102787       1771943 
      2  25843       tick          1647         96946       1752546 
      3  25843       tick          1375         96478       1744102 
      4  25843       tick          1324         96500       1744779 
      5  25843       tick          1194         96567       1746025 
      6  25843       tick          1146         96372       1742050 
      7  25843       tick          1108         96700       1748464 
      8  25843       tick          1125         96669       1747973 
      9  25843       tick           995         96662       1747625 
     10  25843       tick          1252         96661       1747525 
     11  25843       tick          1036         96627       1747130 
     12  25843       tick           762         96569       1745964 
     13  25843       tick          1234         96497       1744593 
     14  25843       tick          1093         96601       1746671 
     15  25843       tick          1242         96682       1748171 
     16  25843       tick          1105         96628       1747142 
     17  25843       tick          1184         96707       1748499 
     18  25843       tick          1173         96634       1747093 
     19  25843       tick          1131         96594       1746538 
     20  25843       tick          1127         96683       1747989 
     21  25843       tick          1187         96643       1747242 
     22  25843       tick          1173         96733       1748937 
     23  25843       tick          1222         96616       1746590 
     24  25843       tick          1123         96746       1748992 
     25  25843       tick          1127         96682       1747936 
     26  25843       tick          1195         96433       1743376 
     27  25843       tick          1204         96671       1747811 
     28  25843       tick          1148         96706       1748402 
     29  25843       tick          1060         96753       1749183 
     30  25843       tick          1176         96576       1746018 
     31  25843       exit          1409         63621       1147079 
