[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  30730       tick        727203         13192       1992788 
      2  30730       tick       1433467            91       2864270 
      3  30730       tick       1434597            85       2866508 
      4  30730       tick       1433392           112       2864112 
      5  30730       tick       1430666           114       2858690 
      6  30730       tick       1428961           123       2855289 
      7  30730       tick       1393044           133       2783516 
      8  30730       tick       1436683           160       2870738 
      9  30730       tick       1434026           155       2865450 
     10  30730       tick       1424900           114       2847216 
     11  30730       tick       1431717           127       2860782 
     12  30730       tick       1424006           100       2845386 
     13  30730       tick       1431362           105       2860092 
     14  30730       tick       1426287           132       2849971 
     15  30730       tick       1429815           121       2856995 
     16  30730       tick       1435419           113       2868189 
     17  30730       tick       1438879            82       2875096 
     18  30730       tick       1433634           121       2864609 
     19  30730       tick       1426082           117       2849674 
     20  30730       tick       1431630            97       2860623 
     21  30730       tick       1433506           111       2864380 
     22  30730       tick       1435209            91       2867751 
     23  30730       tick       1436584            91       2870495 
     24  30730       tick       1422550           121       2842510 
     25  30730       tick       1434153           115       2865649 
     26  30730       tick       1432330           114       2862007 
     27  30730       tick       1437712            86       2872759 
     28  30730       tick       1435660            98       2868682 
     29  30730       tick       1431815           118       2861044 
     30  30730       tick       1433622            94       2864614 
     31  30730       tick       1434038           114       2865418 
     32  30730       exit        127689            93        255019 
