,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,10.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,2.928,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,47160.229,0.0,0.0,0.0,4364792.0,869579.0,5017983.0,47159.742
std,0.013165611772087686,0.0,0.0,0.0,0.0,0.0,933.3369908545881,0.0,0.0,0.0,102251.29859353408,20369.3561427373,2850.7609226025666,933.430210242519
min,2.92,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,43329.0,0.0,0.0,0.0,3103000.0,618000.0,5010000.0,43329.0
25%,2.92,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,46738.0,0.0,0.0,0.0,4370000.0,870000.0,5019000.0,46738.0
50%,2.92,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,47225.0,0.0,0.0,0.0,4374000.0,871000.0,5019000.0,47225.0
75%,2.93,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,47712.0,0.0,0.0,0.0,4377000.0,872000.0,5019000.0,47712.0
max,2.96,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,49173.0,0.0,0.0,0.0,4843000.0,966000.0,5019000.0,49173.0
