[Event-to-counter mappings]
pmc1=inmediate_branches_retired
pmc2=instr
pmc3=instr_arch_executed
pmc4=instr_cache_access
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   1245       tick             0     164736984     164736984      39988167 
      2   1245       tick             0     340875671     340875671      75088429 
      3   1245       tick             0     339443634     339443634      74783025 
      4   1245       tick             0     339712375     339712375      74838435 
      5   1245       tick             0     339815936     339815936      74861826 
      6   1245       tick             0     339339882     339339882      74757558 
      7   1245       tick             0     339429143     339429143      74776914 
      8   1245       tick             0     339325614     339325614      74756872 
      9   1245       tick             0     339434487     339434487      74781425 
     10   1245       tick             0     339568078     339568078      74809586 
     11   1245       tick             0     339418622     339418622      74780617 
     12   1245       tick             0     339745639     339745639      74853708 
     13   1245       tick             0     339864243     339864243      74873837 
     14   1245       tick             0     339307168     339307168      74752118 
     15   1245       tick             0     339486170     339486170      74793149 
     16   1245       tick             0     339645985     339645985      74826900 
     17   1245       tick             0     339736165     339736165      74847300 
     18   1245       tick             0     339690025     339690025      74838742 
     19   1245       tick             0     339478583     339478583      74789324 
     20   1245       tick             0     339561368     339561368      74808854 
     21   1245       tick             0     339758512     339758512      74852229 
     22   1245       tick             0     339798494     339798494      74859834 
     23   1245       exit             0     244646614     244646614      53937805 
