,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,15.0,5.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
mean,4.452000000000001,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,44532.34869739479,0.0,0.0,0.0,4171636.244488978,831053.1062124248,5017926.853707415,44533.3246492986
std,0.010141851056742158,0.0,0.0,0.0,0.0,0.0,915.6717835002903,0.0,0.0,0.0,93858.65906904414,18773.051637228924,2918.0825791016696,913.8660483224314
min,4.44,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,40407.0,0.0,0.0,0.0,2969000.0,591000.0,5010000.0,40407.0
25%,4.45,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,43816.0,0.0,0.0,0.0,4175000.0,832000.0,5019000.0,43816.0
50%,4.45,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,44790.0,0.0,0.0,0.0,4179000.0,833000.0,5019000.0,44790.0
75%,4.455,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,45277.0,0.0,0.0,0.0,4187000.0,834000.0,5019000.0,45277.0
max,4.48,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,46251.0,0.0,0.0,0.0,4236000.0,846000.0,5019000.0,46251.0
