,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,20.0,20.0,5.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0
mean,11.622086273085,1.4,100000.0,299999.0,299999.0,299999.0,299999.0,28.717080909644668,1742602.0304568529,1718656.5116751269
std,0.5203813675797808,0.5026246899500346,0.0,0.0,0.0,0.0,0.0,0.6025653743881062,7496.069155472373,4843.60359680302
min,11.1090815268,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,26.842812,1735000.0,1708659.0
25%,11.12081077375,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,28.334943,1735000.0,1715204.0
50%,11.785718996,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,28.707976,1748000.0,1717528.0
75%,11.946567859525,2.0,100000.0,299999.0,299999.0,299999.0,299999.0,29.112095,1748000.0,1720916.0
max,12.585795988,2.0,100000.0,299999.0,299999.0,299999.0,299999.0,30.681941,1761000.0,1735326.0
