[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   7786       tick        382640         13420       1304070 
      2   7786       tick       1204055            75       2405934 
      3   7786       tick       1205918            57       2409672 
      4   7786       tick       1204165            89       2406158 
      5   7786       tick       1205660            73       2409172 
      6   7786       tick       1204034            82       2405929 
      7   7786       tick       1206607            76       2411082 
      8   7786       tick       1203541           110       2404923 
      9   7786       tick       1206037            96       2409887 
     10   7786       tick       1200032           100       2397912 
     11   7786       tick       1201246           106       2400335 
     12   7786       tick       1199260            98       2396450 
     13   7786       tick       1205092            87       2408002 
     14   7786       tick       1204652            85       2407124 
     15   7786       tick       1129116           213       2257690 
     16   7786       tick       1164376           417       2329238 
     17   7786       tick       1202444           117       2402740 
     18   7786       tick       1204106           112       2406024 
     19   7786       tick       1189125            71       2376079 
     20   7786       tick       1200493           129       2398907 
     21   7786       tick       1204367           115       2406596 
     22   7786       tick       1189776           151       2377419 
     23   7786       tick       1193651           138       2385116 
     24   7786       tick       1187262           157       2372410 
     25   7786       tick       1191479           130       2380845 
     26   7786       tick       1187945           153       2373754 
     27   7786       tick       1183002           157       2363900 
     28   7786       tick       1192567           141       2382993 
     29   7786       tick       1203634           113       2405112 
     30   7786       tick       1200541           115       2398955 
     31   7786       tick       1199728           125       2397276 
     32   7786       tick       1200422           105       2398799 
     33   7786       tick       1194660           107       2387203 
     34   7786       tick       1207962            83       2413748 
     35   7786       tick       1199933           122       2397673 
     36   7786       tick       1204117           106       2406052 
     37   7786       tick       1206692            85       2411226 
     38   7786       exit        307495           105        614283 
