[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   5810       tick         15484        185571       7268151 
      2   5810       tick           242          3876       1386345 
      3   5810       tick           197          3542       1386778 
      4   5810       tick           228          3485       1386722 
      5   5810       tick           217          3639       1386927 
      6   5810       tick           228          3502       1385397 
      7   5810       tick           300          3433       1385630 
      8   5810       tick           279          3542       1383343 
      9   5810       tick           271          3525       1385562 
     10   5810       tick           267          3501       1351181 
     11   5810       tick           245          3666       1419094 
     12   5810       tick           283          3480       1386728 
     13   5810       tick           240          3599       1385734 
     14   5810       tick           202          3528       1387761 
     15   5810       tick           213          3579       1387718 
     16   5810       tick           183          3538       1388099 
     17   5810       tick           213          3529       1387701 
     18   5810       tick           211          3508       1387960 
     19   5810       tick           240          3552       1388258 
     20   5810       tick           221          3536       1388113 
     21   5810       tick           238          3548       1387498 
     22   5810       tick           224          3408       1387804 
     23   5810       tick           256          3331       1387308 
     24   5810       tick           204          3221       1333990 
     25   5810       tick           266          3518       1441292 
     26   5810       tick           202          3394       1387688 
     27   5810       tick           202          3409       1388015 
     28   5810       tick           166          3347       1388047 
     29   5810       tick           274          3437       1384311 
     30   5810       tick           229          3484       1388066 
     31   5810       tick           204          3451       1388267 
     32   5810       tick           232          3379       1387435 
     33   5810       tick           300          3445       1386168 
     34   5810       tick           304          3437       1387580 
     35   5810       tick           253          3381       1387343 
     36   5810       tick           201          3443       1388000 
     37   5810       tick           212          3392       1388374 
     38   5810       tick           199          3404       1388178 
     39   5810       tick           280          3350       1387628 
     40   5810       exit          2403          2689        303558 
