[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   6745       tick       1477718          2351       3216432 
      2   6745       tick       2153778            17       4305388 
      3   6745       tick       2139771            24       4277316 
      4   6745       tick       2142594            26       4282878 
      5   6745       tick       2137684            25       4273264 
      6   6745       tick       2139012            20       4275809 
      7   6745       tick       2142320            22       4282559 
      8   6745       tick       2143203            22       4284264 
      9   6745       tick       2142443            24       4282719 
     10   6745       tick       2137910            23       4273574 
     11   6745       tick       2137281            22       4272406 
     12   6745       tick       2137319            22       4272379 
     13   6745       tick       2138507            22       4274951 
     14   6745       tick       2145732            16       4289319 
     15   6745       tick       2141427            21       4280703 
     16   6745       tick       2139155            25       4276139 
     17   6745       tick       2140270            26       4278456 
     18   6745       tick       2140089            25       4277947 
     19   6745       tick       2136338            25       4270558 
     20   6745       tick       2140290            19       4278407 
     21   6745       exit       1769368           103       3536700 
