[Event-to-counter mappings]
pmc1=inmediate_branches_retired
pmc2=instr
pmc3=instr_arch_executed
pmc4=instr_cache_access
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  16295       tick             0      17585740      17585740        313233 
      2  16295       tick             0      27373518      27373518          2137 
      3  16295       tick             0      27365526      27365526          2155 
      4  16295       tick             0      27454041      27454041          2192 
      5  16295       tick             0      27378528      27378528          2647 
      6  16295       tick             0      27380286      27380286          2250 
      7  16295       tick             0      27463681      27463681          2164 
      8  16295       tick             0      27382935      27382935          2230 
      9  16295       tick             0      27359948      27359948          2192 
     10  16295       tick             0      27436632      27436632          2281 
     11  16295       tick             0      27414835      27414835          2119 
     12  16295       tick             0      27410951      27410951          2168 
     13  16295       tick             0      27478017      27478017          2257 
     14  16295       tick             0      27433988      27433988          2186 
     15  16295       tick             0      27406280      27406280          2243 
     16  16295       tick             0      27419537      27419537          2179 
     17  16295       tick             0      27391377      27391377          2239 
     18  16295       tick             0      27377991      27377991          2178 
     19  16295       tick             0      27429156      27429156          2167 
     20  16295       exit             0      13181654      13181654          3546 
