,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,15.0,15.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,9.141240358980001,2.0,100000.0,299999.0,299999.0,299999.0,299999.0,28.915273412999998,1951612.0,1922396.952
std,0.06288292540492216,0.0,0.0,0.0,0.0,0.0,0.0,0.5750497154605902,36030.17665276746,34466.77539738799
min,9.066642544,2.0,100000.0,299999.0,299999.0,299999.0,299999.0,26.967157,1748000.0,1729427.0
25%,9.074042262999999,2.0,100000.0,299999.0,299999.0,299999.0,299999.0,28.52146,1948000.0,1925789.25
50%,9.178705591,2.0,100000.0,299999.0,299999.0,299999.0,299999.0,28.910035,1961000.0,1933490.5
75%,9.1977119733,2.0,100000.0,299999.0,299999.0,299999.0,299999.0,29.286953750000002,1973000.0,1939321.75
max,9.212249952,2.0,100000.0,299999.0,299999.0,299999.0,299999.0,30.884,1986000.0,1950134.0
