[Event-to-counter mappings]
pmc1=l2_cache_accesses
pmc2=l2_cache_refills
pmc3=l2_cache_writebacks
pmc4=llc_accesses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  31406       tick        286926         15183          2800        286926 
      2  31406       tick        106767           288            73        106767 
      3  31406       tick        108032           306            72        108032 
      4  31406       tick        108315           341            61        108315 
      5  31406       tick        107534           338            70        107534 
      6  31406       tick        107094           275            56        107094 
      7  31406       tick        108466           314            59        108466 
      8  31406       tick        107491           272            45        107491 
      9  31406       tick        108225           304            46        108225 
     10  31406       tick        108485           351            72        108485 
     11  31406       tick        107670           337            56        107670 
     12  31406       tick        107107           341            55        107107 
     13  31406       tick        108007           293            57        108007 
     14  31406       tick        106590           281            54        106590 
     15  31406       tick        107071           293            58        107071 
     16  31406       tick        107892           353            71        107892 
     17  31406       tick        106683           303            40        106683 
     18  31406       tick        108310           336            72        108310 
     19  31406       tick        107792           417            78        107792 
     20  31406       tick        108712           306            52        108712 
     21  31406       tick        107320           306            44        107320 
     22  31406       tick        107586           313            61        107586 
     23  31406       tick        106964           313            53        106964 
     24  31406       tick        107721           350            66        107721 
     25  31406       tick        107504           352            63        107504 
     26  31406       tick        107968           428            63        107968 
     27  31406       exit        107082          2723           330        107082 
