,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,25.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,3.3796973883679997,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,31.253287032,1778573.0,1751052.515
std,0.4504650960548402,0.0,0.0,0.0,0.0,0.0,0.6018658458924371,13555.088026693571,13359.54108499902
min,3.1056454902,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,29.531757,1648000.0,1619034.0
25%,3.1060905777,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,30.852914,1773000.0,1746123.0
50%,3.1063064192,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,31.257033,1773000.0,1748869.0
75%,3.933440809,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,31.645609,1785000.0,1756739.5
max,4.1873940705,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,33.013395,1798000.0,1776057.0
