,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,9.0,3.0,598.0,598.0,598.0,598.0,598.0,598.0,598.0,598.0,598.0,598.0,598.0,598.0
mean,4.174444444444444,100000.0,700000.0,700000.0,700000.0,700000.0,40528.34280936455,0.0,0.0,0.0,3703510.0334448162,737342.8093645485,5017946.488294315,40527.52842809365
std,0.007264831572567635,0.0,0.0,0.0,0.0,0.0,866.4794908597298,0.0,0.0,0.0,47150.449528993355,9453.290271216258,2895.8144650703457,865.4465167731885
min,4.16,100000.0,700000.0,700000.0,700000.0,700000.0,37485.0,0.0,0.0,0.0,3114000.0,619000.0,5010000.0,37485.0
25%,4.17,100000.0,700000.0,700000.0,700000.0,700000.0,39920.0,0.0,0.0,0.0,3706000.0,737000.0,5019000.0,39920.0
50%,4.18,100000.0,700000.0,700000.0,700000.0,700000.0,40407.0,0.0,0.0,0.0,3709000.0,738000.0,5019000.0,40407.0
75%,4.18,100000.0,700000.0,700000.0,700000.0,700000.0,40894.0,0.0,0.0,0.0,3709000.0,739000.0,5019000.0,40894.0
max,4.18,100000.0,700000.0,700000.0,700000.0,700000.0,42842.0,0.0,0.0,0.0,3793000.0,756000.0,5019000.0,42842.0
