howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min
4,little,gzip-1,200000,60522.0,60522.0,60522.0,62356.0,60222.491228070176,13755.0,35.197500000000005,35.235,35.3475,35.49,35.26333333333333,35.06,1.1112394957983192,917500.0,917500.0,917500.0,917500.0,917464.3640350878,916250.0
4,little,gzip-1,300000,84272.0,85188.0,86104.0,87020.0,84172.57236842105,34846.0,24.1275,24.165,24.192500000000003,24.42,24.17083333333333,24.05,0.7616859243697479,916250.0,916250.0,916250.0,917500.0,916458.3333333334,916250.0
4,little,gzip-1,400000,106256.0,106256.0,108088.0,109920.0,104257.9649122807,45850.0,18.6275,18.645,18.8025,18.97,18.69375,18.54,0.5890887605042018,916250.0,916250.0,916250.0,917500.0,916359.649122807,916250.0
4,little,gzip-1,500000,121828.0,124576.0,126408.0,130988.0,121791.23245614037,41265.0,15.3775,15.47,15.505,15.62,15.450416666666664,15.31,0.4868828781512604,916250.0,916250.0,916250.0,917500.0,916266.447368421,916250.0
4,little,gzip-1,600000,157080.0,158984.0,159936.0,162792.0,154281.90570175438,30560.0,13.2075,13.285,13.37,13.75,13.302083333333334,13.13,0.4191832983193277,952500.0,952500.0,952500.0,955000.0,952538.3771929824,951250.0
4,little,gzip-1,700000,190684.0,191672.0,193648.0,200564.0,186227.8508771929,110880.0,11.66,11.78,11.82,11.96,11.763333333333335,11.62,0.3706932773109244,988750.0,988750.0,988750.0,990000.0,988933.6622807018,988750.0
4,little,gzip-1,800000,229600.0,231650.0,232675.0,238825.0,230474.7872807017,140699.0,10.5175,10.575,10.62,10.73,10.575416666666667,10.47,0.3332589285714286,1025000.0,1025000.0,1025000.0,1027500.0,1024958.8815789474,1022500.0
4,little,gzip-1,900000,261326.0,266060.0,268224.0,272706.0,258468.56578947368,141379.0,9.6,9.685,9.725,9.92,9.677916666666668,9.51,0.3049763655462185,1057500.0,1057500.0,1059062.5,1063750.0,1058371.7105263155,1055000.0
4,little,gzip-1,1000000,299991.0,304323.0,306489.0,310821.0,297813.13377192983,103588.0,8.88,8.969999999999999,9.0125,9.16,8.956666666666665,8.81,0.2822478991596638,1083750.0,1083750.0,1085000.0,1102500.0,1084226.9736842106,1082500.0
4,little,gzip-1,1100000,348816.0,349934.0,352170.0,362232.0,349716.3092105263,209235.0,8.33,8.364999999999998,8.39,8.52,8.362499999999999,8.23,0.2635241596638655,1118750.0,1118750.0,1118750.0,1131250.0,1119018.6403508773,1118750.0
4,little,gzip-1,1200000,393040.0,398820.0,402288.0,410380.0,385999.1271929825,89376.0,7.8675,7.93,7.9725,8.17,7.937083333333334,7.78,0.2501181722689076,1156250.0,1156250.0,1156250.0,1176250.0,1156304.8245614036,1155000.0
4,little,gzip-1,1300000,450670.0,460310.0,465130.0,472360.0,444783.5614035088,189100.0,7.4475,7.495,7.532500000000001,7.62,7.4925,7.31,0.2361081932773109,1205000.0,1205000.0,1205000.0,1220000.0,1205189.144736842,1205000.0
4,little,gzip-1,1400000,522501.0,531272.0,540043.0,551320.0,530437.3486842106,200344.0,7.2,7.24,7.3,7.45,7.243750000000001,7.13,0.2282694327731093,1253750.0,1253750.0,1253750.0,1268750.0,1253793.8596491227,1252500.0
4,little,gzip-1,1500000,584370.0,593400.0,599850.0,610170.0,581891.0811403509,185594.0,6.84,6.88,6.9925,7.05,6.902083333333333,6.77,0.2175026260504201,1290000.0,1290000.0,1290000.0,1307500.0,1290235.745614035,1290000.0
