,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,15.0,5.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
mean,3.3719999999999994,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,45624.438877755514,0.0,0.0,0.0,4461030.060120241,888901.8036072145,5018035.070140281,45623.4629258517
std,0.013201731488169052,0.0,0.0,0.0,0.0,0.0,1155.6308752933771,0.0,0.0,0.0,116445.58308349596,23321.149302035057,2785.867138294083,1154.6887122488213
min,3.36,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,41381.0,0.0,0.0,0.0,3053000.0,607000.0,5010000.0,41381.0
25%,3.36,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,45277.0,0.0,0.0,0.0,4469000.0,890000.0,5019000.0,45277.0
50%,3.37,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,45764.0,0.0,0.0,0.0,4473000.0,891000.0,5019000.0,45764.0
75%,3.375,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,46251.0,0.0,0.0,0.0,4477000.0,892000.0,5019000.0,46251.0
max,3.4,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,48199.0,0.0,0.0,0.0,4515000.0,901000.0,5019000.0,48199.0
