,time,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3,cpu_temp_4,cpu_temp_5,cpu_temp_6,cpu_temp_7,fan_speed,gpu_temp,sensor_big_uA,sensor_big_uV,sensor_big_uW,sensor_gpu_uA,sensor_gpu_uV,sensor_gpu_uW,sensor_little_uA,sensor_little_uV,sensor_little_uW,sensor_mem_uA,sensor_mem_uV,sensor_mem_uW
count,24.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0
mean,2.0,600000.0,600000.0,600000.0,600000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,23984.64912280702,25043.859649122805,25168.859649122805,22447.36842105263,255.0,23072.36842105263,36953.94736842105,915520.8333333334,33337.74342105263,48427.666666666664,1021337.7192982456,49011.36842105263,24051.25657894737,955027.4122807018,22562.388157894737,22773.348684210527,1215030.153508772,27375.405701754386
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.9167367205214,205.00767617654023,375.0393591580473,502.16419998625065,0.0,259.381521812409,12912.861741088866,616.9351459910307,11832.599295035714,156.9561941639988,413.35195888307277,15.872715221109996,1770.5006859861708,183.26913189622462,1693.535301089198,1904.4458093601597,191.998679336037,2293.331205356506
min,2.0,600000.0,600000.0,600000.0,600000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,23000.0,25000.0,25000.0,22000.0,255.0,23000.0,31510.0,915000.0,28365.0,48032.0,1020000.0,48960.0,22997.0,955000.0,21010.0,21749.0,1215000.0,25515.0
25%,2.0,600000.0,600000.0,600000.0,600000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,24000.0,25000.0,25000.0,22000.0,255.0,23000.0,33428.0,915000.0,30195.0,48412.0,1021250.0,49008.0,23241.0,955000.0,21965.0,22022.0,1215000.0,26730.0
50%,2.0,600000.0,600000.0,600000.0,600000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,24000.0,25000.0,25000.0,22000.0,255.0,23000.0,34524.0,915000.0,31110.0,48488.0,1021250.0,49008.0,23485.0,955000.0,21965.0,22022.0,1215000.0,26730.0
75%,2.0,600000.0,600000.0,600000.0,600000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,24000.0,25000.0,25000.0,23000.0,255.0,23000.0,35620.0,916250.0,32060.0,48488.0,1021250.0,49008.0,23729.0,955000.0,21965.0,22477.0,1215000.0,26730.0
max,2.0,600000.0,600000.0,600000.0,600000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,25000.0,26000.0,26000.0,24000.0,255.0,24000.0,116450.0,916250.0,106140.0,48792.0,1022500.0,49056.0,35746.0,956250.0,33425.0,35035.0,1216250.0,42525.0
