[Event-to-counter mappings]
pmc0=cycles_allmodes
pmc1=bus_accesses
pmc2=cycles
pmc3=data_cache_eviction
[Event counts]
nsample    pid      event          pmc0          pmc1          pmc2          pmc3
      1  23946       tick      39374919         31535      33684925          5197 
      2  23946       tick      39013826          2697      36083227          4682 
      3  23946       tick      40978116          2424      37930671          5187 
      4  23946       tick      39995444          2329      37034971          5130 
      5  23946       tick      40017555          2180      37106167          4578 
      6  23946       tick      39896615          2407      36855512          4461 
      7  23946       tick      39998956          2675      37085346          4653 
      8  23946       tick      40016129          2688      37076327          4540 
      9  23946       tick      40000805          2804      37065521          4542 
     10  23946       tick      40001872          2526      37063070          4504 
     11  23946       tick      40014385          1836      37034131          4216 
     12  23946       tick      40014652          2240      37074575          3561 
     13  23946       tick      39995123          2184      37024795          3818 
     14  23946       tick      39995672          2032      37026875          3600 
     15  23946       tick      39997140          1698      37041097          3536 
     16  23946       tick      39996169          2332      36999674          3852 
     17  23946       tick      40015335          2160      37082573          3416 
     18  23946       tick      40015696          2420      37069524          4026 
     19  23946       tick      40014907          2228      37058096          3441 
     20  23946       tick      40015705          2152      37134123          3891 
     21  23946       tick      39994090          2300      37003581          3459 
     22  23946       tick      40015219          2432      37091706          3784 
     23  23946       tick      39975808          2176      36982567          3621 
     24  23946       tick      40013601          2112      37072939          3526 
     25  23946       tick      39997252          2308      37079064          3792 
     26  23946       tick      39898704          2998      36842457          3578 
     27  23946       tick      40014953          2768      37115870          4009 
     28  23946       tick      40001139          3523      36881247          3576 
     29  23946       tick      40028095          2124      36866161          3968 
     30  23946       tick      40013952          2447      36929023          3653 
     31  23946       tick      39992867          2128      37071383          3610 
     32  23946       tick      39996676          1674      37096531          3774 
     33  23946       tick      39992536          1950      37089139          3210 
     34  23946       tick      40016869          2036      37114192          3918 
     35  23946       tick      39978886          2204      37085448          3447 
     36  23946       tick      40015419          2068      37091465          3903 
     37  23946       tick      40016579          2076      37122478          3423 
     38  23946       tick      40016096          1897      37135028          3800 
     39  23946       tick      40015592          1932      37152552          3591 
     40  23946       tick      38963065          2200      36082148          3316 
     41  23946       tick      41045157          2304      38048346          3936 
     42  23946       tick      39998265          2556      37119363          3239 
     43  23946       tick      39997184          2051      37083002          4039 
     44  23946       tick      39998416          2375      37054285          3356 
     45  23946       tick      39996713          2226      37100354          3973 
     46  23946       tick      39915791          1982      36897604          3486 
     47  23946       tick      39924749          2107      37099941          3735 
     48  23946       tick      40104290          2472      37131600          3589 
     49  23946       tick      40016357          2257      37098383          3543 
     50  23946       tick      40014006          2391      37080187          3823 
     51  23946       tick      39985653          2475      36955748          3546 
     52  23946       tick      39993695          2326      37054239          4055 
     53  23946       tick      40015575          2008      37096762          3475 
     54  23946       tick      39300580          2148      36382952          3788 
     55  23946       tick      40690743          2204      37752668          3664 
     56  23946       tick      40015457          2293      37055305          3580 
     57  23946       tick      40017584          1918      37141057          3722 
     58  23946       tick      40014917          2520      37100634          3338 
     59  23946       tick      40016024          2022      37091409          3971 
     60  23946       tick      40015758          1994      37120253          3462 
     61  23946       tick      39975543          2389      37059569          3937 
     62  23946       tick      39996962          2144      37026569          3427 
     63  23946       tick      39998070          2267      37050010          3797 
     64  23946       tick      39997904          2229      37058548          3559 
     65  23946       tick      39947345          2039      37069019          3543 
     66  23946       tick      39980404          2309      36984503          3957 
     67  23946       tick      40016154          2042      37107145          3350 
     68  23946       tick      40015145          1887      37172164          4076 
     69  23946       tick      40015926          1870      37120607          3339 
     70  23946       tick      39539057          2157      36669381          3826 
     71  23946       tick      40451468          2000      37489938          3552 
     72  23946       tick      40016043          2068      37095795          3694 
     73  23946       tick      39997770          1864      37083223          3572 
     74  23946       tick      39997936          2102      37107940          3486 
     75  23946       tick      40015109          2348      37098032          3708 
     76  23946       tick      40016288          1974      37117686          3360 
     77  23946       tick      40018977          1796      37119242          3945 
     78  23946       tick      40016188          1977      37150889          3416 
     79  23946       tick      40016316          2156      37125206          3779 
     80  23946       tick      39996954          2121      37057836          3509 
     81  23946       tick      39998046          1967      37108190          3683 
     82  23946       tick      38518184          1779      35703580          3488 
     83  23946       tick      41486817          1986      38445373          3547 
     84  23946       tick      40023004          2376      37125277          4004 
     85  23946       tick      40013302          2062      37116425          3397 
     86  23946       tick      39911093          2148      36952671          4184 
     87  23946       tick      40015177          2135      37100537          3389 
     88  23946       tick      40015768          1960      37119717          3838 
     89  23946       tick      40014513          2493      37142150          3539 
     90  23946       tick      39980420          2244      37032837          3577 
     91  23946       tick      40015866          1884      37114591          3650 
     92  23946       tick      39996854          2732      37076978          3359 
     93  23946       tick      39997337          2236      37093925          3951 
     94  23946       tick      40016230          1846      37121504          3371 
     95  23946       tick      40015756          2061      37128397          3984 
     96  23946       tick      40016381          1929      37123987          3292 
     97  23946       tick      40016609          2154      37124672          3776 
     98  23946       tick      40015287          2069      37116632          3546 
     99  23946       tick      39996981          2073      37125188          3607 
    100  23946       tick      39997347          1852      37071770          3888 
    101  23946       tick      39411082          6059      36380065          3648 
    102  23946       tick      39895309          2472      36933986          3971 
    103  23946       tick      40098157          1984      37171375          3618 
    104  23946       tick      40015088          1715      37114964          3760 
    105  23946       tick      40017150          2268      37078993          3447 
    106  23946       exit      25066743          3954      22917530          2043 
