[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   3011       tick       1824563          2344       9685464 
      2   3011       tick       2824328            11      14449427 
      3   3011       tick       2823646            13      14446768 
      4   3011       tick       2827091            12      14463808 
      5   3011       tick       2828129            15      14468878 
      6   3011       tick       2823782            16      14447162 
      7   3011       tick       2825581            11      14456558 
      8   3011       tick       2821618            16      14435757 
      9   3011       tick       2823621            17      14445934 
     10   3011       tick       2815065            18      14402386 
     11   3011       tick       2818807            12      14421818 
     12   3011       tick       2824423            18      14449722 
     13   3011       tick       2825600            16      14456081 
     14   3011       tick       2823198            13      14443448 
     15   3011       tick       2824395            10      14449918 
     16   3011       tick       2825226            16      14454597 
     17   3011       tick       2824047            12      14448341 
     18   3011       tick       2820943            16      14432649 
     19   3011       exit       1724226            94       8820685 
