[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  13107       tick           716         10381         96980 
      2  13107       tick             0             0             0 
      3  13107       tick             0             0             0 
      4  13107       tick             0             0             0 
      5  13107       tick             0             0             0 
      6  13107       tick             0             0             0 
      7  13107       tick             0             0             0 
      8  13107       tick             0             0             0 
      9  13107       tick             0             0             0 
     10  13107       tick             0             0             0 
     11  13107       tick             0             0             0 
     12  13107       tick             0             0             0 
     13  13107       tick             0             0             0 
     14  13107       tick             0             0             0 
     15  13107       tick             0             0             0 
     16  13107       tick             0             0             0 
     17  13107       tick             0             0             0 
     18  13107       tick             0             0             0 
     19  13107       tick             0             0             0 
     20  13107       exit            52           176           589 
