,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,15.0,5.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0
mean,4.37,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,43425.22768304915,0.0,0.0,0.0,4011195.24774323,798916.7502507522,5018025.075225677,43423.76228686058
std,0.014142135623730874,0.0,0.0,0.0,0.0,0.0,849.7070197388755,0.0,0.0,0.0,65324.158899795024,13061.950408138562,2798.5174501929073,850.0119398299058
min,4.35,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,40407.0,0.0,0.0,0.0,2973000.0,591000.0,5010000.0,40407.0
25%,4.36,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,42842.0,0.0,0.0,0.0,4011000.0,799000.0,5019000.0,42842.0
50%,4.37,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,43329.0,0.0,0.0,0.0,4014999.0,800000.0,5019000.0,43329.0
75%,4.375,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,43816.0,0.0,0.0,0.0,4019000.0,801000.0,5019000.0,43816.0
max,4.4,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,45764.0,0.0,0.0,0.0,4141000.0,825000.0,5019000.0,45764.0
