,time,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3,cpu_temp_4,cpu_temp_5,cpu_temp_6,cpu_temp_7,fan_speed,gpu_temp,sensor_big_uA,sensor_big_uV,sensor_big_uW,sensor_gpu_uA,sensor_gpu_uV,sensor_gpu_uW,sensor_little_uA,sensor_little_uV,sensor_little_uW,sensor_mem_uA,sensor_mem_uV,sensor_mem_uW
count,6.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0
mean,2.8733333333333335,200000.0,200000.0,200000.0,200000.0,1500000.0,1500000.0,1500000.0,1500000.0,-1.0,-1.0,-1.0,-1.0,33548.245614035084,28883.77192982456,29142.543859649122,27778.508771929824,255.0,26589.912280701756,1039719.4385964912,1091206.1403508773,1133712.403508772,48773.0,1020871.7105263158,49006.90131578947,11468.936403508771,918053.7280701754,9953.048245614034,32635.473684210527,1215041.1184210526,39222.19078947369
std,0.008164965809277268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.2631928796432,1071.9602176896467,1091.1579182078585,1145.1084558883756,0.0,1033.8380391480632,62661.66291757841,789.3491643976455,68062.86353684089,187.43543943460628,574.8770834498157,117.4094419252981,1993.4244130270133,621.6049101746146,1880.896645505499,1445.424752724774,223.19621095125237,1750.4624597117286
min,2.87,200000.0,200000.0,200000.0,200000.0,1500000.0,1500000.0,1500000.0,1500000.0,-1.0,-1.0,-1.0,-1.0,29000.0,25000.0,25000.0,23000.0,255.0,23000.0,345514.0,1090000.0,378810.0,48184.0,1020000.0,48960.0,10492.0,917500.0,9170.0,31486.0,1215000.0,37665.0
25%,2.87,200000.0,200000.0,200000.0,200000.0,1500000.0,1500000.0,1500000.0,1500000.0,-1.0,-1.0,-1.0,-1.0,33000.0,28000.0,29000.0,27000.0,255.0,26000.0,1040926.0,1091250.0,1134640.0,48792.0,1020000.0,48960.0,10980.0,917500.0,9170.0,32032.0,1215000.0,38880.0
50%,2.87,200000.0,200000.0,200000.0,200000.0,1500000.0,1500000.0,1500000.0,1500000.0,-1.0,-1.0,-1.0,-1.0,34000.0,29000.0,29000.0,28000.0,255.0,27000.0,1048324.0,1091250.0,1143368.0,48792.0,1021250.0,49008.0,11224.0,917500.0,10087.0,32214.0,1215000.0,38880.0
75%,2.87,200000.0,200000.0,200000.0,200000.0,1500000.0,1500000.0,1500000.0,1500000.0,-1.0,-1.0,-1.0,-1.0,34000.0,30000.0,30000.0,29000.0,255.0,27000.0,1052708.0,1091250.0,1147732.0,48944.0,1021250.0,49008.0,11224.0,918750.0,10098.0,32760.0,1215000.0,38880.0
max,2.89,200000.0,200000.0,200000.0,200000.0,1500000.0,1500000.0,1500000.0,1500000.0,-1.0,-1.0,-1.0,-1.0,35000.0,31000.0,31000.0,30000.0,255.0,28000.0,1076546.0,1098750.0,1173916.0,49248.0,1021250.0,50029.0,25742.0,918750.0,22925.0,42770.0,1216250.0,51072.0
