,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,15.0,5.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
mean,3.2066666666666666,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,49271.95995995996,0.0,0.0,0.0,4837592.592592592,964264.2642642643,5018045.045045045,49270.984984984985
std,0.0175932887637249,0.0,0.0,0.0,0.0,0.0,1195.8611366352816,0.0,0.0,0.0,159358.6380973987,31872.809512288804,2773.148694234343,1194.7486494847635
min,3.18,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,44303.0,0.0,0.0,0.0,3160000.0,629000.0,5010000.0,44303.0
25%,3.1950000000000003,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,48686.0,0.0,0.0,0.0,4851000.0,967000.0,5019000.0,48686.0
50%,3.2,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,49660.0,0.0,0.0,0.0,4855000.0,968000.0,5019000.0,49660.0
75%,3.22,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,50147.0,0.0,0.0,0.0,4858000.0,969000.0,5019000.0,50147.0
max,3.23,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,51608.0,0.0,0.0,0.0,4988000.0,995000.0,5019000.0,51608.0
