[Event-to-counter mappings]
pmc1=itlb_misses
pmc2=l1_data_accesses
pmc3=l1_data_refills
pmc4=l1_instr_refills
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  13075       tick           489       4032675       1270938          1258 
      2  13075       tick            27       6308021       2102309            28 
      3  13075       tick            27       6301647       2100193            36 
      4  13075       tick            26       6306836       2101906            35 
      5  13075       tick            35       6289026       2095867            36 
      6  13075       tick            28       6300893       2099921            30 
      7  13075       tick            28       6299583       2099494            28 
      8  13075       tick            26       6302276       2100402            32 
      9  13075       tick            28       6298964       2099305            27 
     10  13075       tick            27       6303993       2100976            28 
     11  13075       tick            26       6298216       2099026            27 
     12  13075       tick            26       6301593       2100193            30 
     13  13075       tick            28       6304018       2100974            27 
     14  13075       tick            27       6306907       2101960            31 
     15  13075       tick            27       6300543       2099820            28 
     16  13075       tick            26       6299171       2099359            35 
     17  13075       tick            27       6302572       2100504            29 
     18  13075       tick            27       6303358       2100757            27 
     19  13075       tick            27       6309026       2102649            29 
     20  13075       tick            26       6301804       2100239            29 
     21  13075       tick            26       6292926       2097283            29 
     22  13075       exit            34       1981793        660327           113 
