[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  15250       tick         14726        236076       5780386 
      2  15250       tick           543         43979       1629696 
      3  15250       tick           163          2417        753086 
      4  15250       tick            99          2467        756038 
      5  15250       tick           184          2357        755226 
      6  15250       tick           169          2419        756059 
      7  15250       tick           139          2359        756492 
      8  15250       tick           127          2278        730015 
      9  15250       tick           116          2407        781799 
     10  15250       tick           101          2350        755986 
     11  15250       tick           156          2263        756031 
     12  15250       tick           124          2334        756382 
     13  15250       tick           147          2407        755645 
     14  15250       tick           141          2408        756535 
     15  15250       tick           125          2517        756148 
     16  15250       tick           134          2428        756199 
     17  15250       tick           115          2549        756330 
     18  15250       tick           137          2530        756221 
     19  15250       tick           119          2476        756562 
     20  15250       tick           173          2521        756164 
     21  15250       tick            95          2482        756039 
     22  15250       tick           105          2519        756554 
     23  15250       tick           140          2496        744364 
     24  15250       tick           143          2618        764815 
     25  15250       tick           127          2516        756109 
     26  15250       tick           118          2539        755800 
     27  15250       tick           138          2474        756356 
     28  15250       tick            99          2457        756421 
     29  15250       tick            83          2460        756391 
     30  15250       tick           123          2528        755283 
     31  15250       tick           121          2566        756540 
     32  15250       tick           114          2532        756708 
     33  15250       tick           118          2547        755554 
     34  15250       tick           115          2501        755802 
     35  15250       tick           142          2604        756898 
     36  15250       tick           164          2553        755255 
     37  15250       tick           212          2605        752545 
     38  15250       tick           131          2534        756753 
     39  15250       tick           105          2457        756724 
     40  15250       tick           164          2476        755907 
     41  15250       tick           157          2529        756765 
     42  15250       tick           116          2430        756685 
     43  15250       tick           140          2459        756164 
     44  15250       tick           163          2490        753333 
     45  15250       tick           106          2307        756718 
     46  15250       tick           181          2336        756339 
     47  15250       tick           128          2365        756378 
     48  15250       tick           143          2393        756422 
     49  15250       tick           111          2378        756496 
     50  15250       tick           158          2401        756175 
     51  15250       tick           154          2343        756587 
     52  15250       tick           129          2302        756661 
     53  15250       tick           147          2394        756893 
     54  15250       tick           131          2311        740702 
     55  15250       tick           194          2572        767788 
     56  15250       tick           112          2389        756621 
     57  15250       tick            84          2358        755908 
     58  15250       tick            98          2392        756704 
     59  15250       tick           132          2361        756878 
     60  15250       tick           150          2375        755957 
     61  15250       tick           152          2352        756611 
     62  15250       tick           148          2350        756880 
     63  15250       tick           156          2454        757128 
     64  15250       tick           139          2456        753326 
     65  15250       tick           137          2352        756733 
     66  15250       tick           120          2411        756338 
     67  15250       tick           137          2446        755976 
     68  15250       tick           114          2363        756440 
     69  15250       tick           131          2352        755729 
     70  15250       tick           145          2390        758224 
     71  15250       tick           143          2346        756820 
     72  15250       exit          2480          3979        680756 
