,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,20.0,20.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,2.004431209,10.0,100000.0,299999.0,299999.0,299999.0,299999.0,27.428116301,1601817.0,1578964.597
std,0.0002166417374194056,0.0,0.0,0.0,0.0,0.0,0.0,0.6113697316783969,11424.36112117553,10164.971565898575
min,2.004245978,10.0,100000.0,299999.0,299999.0,299999.0,299999.0,25.490569,1585000.0,1561846.0
25%,2.004272631,10.0,100000.0,299999.0,299999.0,299999.0,299999.0,26.998243,1598000.0,1571547.25
50%,2.004353964,10.0,100000.0,299999.0,299999.0,299999.0,299999.0,27.4256765,1598000.0,1577934.5
75%,2.00448717275,10.0,100000.0,299999.0,299999.0,299999.0,299999.0,27.82590875,1610000.0,1584331.25
max,2.005091803,10.0,100000.0,299999.0,299999.0,299999.0,299999.0,29.236439,1661000.0,1648463.0
