[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   7349       tick         15538        394224       2776563 
      2   7349       tick           691        239376       1901228 
      3   7349       tick           913          4604        159478 
      4   7349       tick           706          4711        159880 
      5   7349       tick           533          4640        160285 
      6   7349       tick           735          4614        159208 
      7   7349       tick           688          4608        160105 
      8   7349       tick           662          4566        160223 
      9   7349       tick           643          4606        160211 
     10   7349       tick           614          4678        159816 
     11   7349       tick           652          4553        159876 
     12   7349       tick           660          4590        160330 
     13   7349       tick           793          4634        159703 
     14   7349       tick           644          4581        159778 
     15   7349       tick           787          4618        159514 
     16   7349       tick           702          4506        156471 
     17   7349       tick           618          4686        163459 
     18   7349       tick           575          4571        160241 
     19   7349       tick           592          4564        159624 
     20   7349       tick           547          4679        159524 
     21   7349       tick           588          4505        159887 
     22   7349       tick           609          4592        160313 
     23   7349       tick           581          4638        159790 
     24   7349       tick           570          4558        160012 
     25   7349       tick           629          4535        159998 
     26   7349       tick           680          4662        159424 
     27   7349       tick           633          4555        160217 
     28   7349       tick           674          4630        160020 
     29   7349       tick           639          4636        160034 
     30   7349       tick           731          4611        159477 
     31   7349       tick           652          4612        160080 
     32   7349       tick           712          4601        159667 
     33   7349       tick           714          4647        159901 
     34   7349       tick           709          4671        159871 
     35   7349       tick           585          4592        160078 
     36   7349       tick           892          4824        154770 
     37   7349       tick          2238          5329        133093 
     38   7349       tick           707          4744        163960 
     39   7349       tick           629          4534        159899 
     40   7349       tick           707          4661        159499 
     41   7349       tick           551          4553        160303 
     42   7349       tick           557          4500        160293 
     43   7349       tick           751          4702        159633 
     44   7349       tick           669          4561        160181 
     45   7349       tick           677          4567        159796 
     46   7349       tick           723          4587        158680 
     47   7349       tick           747          4628        160707 
     48   7349       tick           751          4682        159762 
     49   7349       tick           804          4603        160042 
     50   7349       tick           676          4592        160036 
     51   7349       tick           662          4663        159926 
     52   7349       tick           900          4613        159818 
     53   7349       tick           510          4564        160359 
     54   7349       tick           683          4608        159704 
     55   7349       tick           664          4624        159497 
     56   7349       tick           684          4713        160027 
     57   7349       tick           596          4655        159968 
     58   7349       tick           706          4562        160104 
     59   7349       tick           631          4666        160251 
     60   7349       tick           876          4686        158999 
     61   7349       tick           645          4656        160117 
     62   7349       tick           713          4695        160003 
     63   7349       tick           507          5920        138331 
     64   7349       tick           427          8334         96359 
     65   7349       tick           530          6283        131778 
     66   7349       tick           776          4737        159653 
     67   7349       tick           603          4647        159931 
     68   7349       tick           553          4743        160081 
     69   7349       tick           680          4657        159708 
     70   7349       tick           845          4721        158360 
     71   7349       tick           572          4635        160286 
     72   7349       tick           649          4634        159925 
     73   7349       tick           552          4727        160345 
     74   7349       tick           813          4670        159802 
     75   7349       tick           687          4596        160034 
     76   7349       tick           705          4721        159822 
     77   7349       tick           726          4500        153481 
     78   7349       tick           822          4850        165372 
     79   7349       tick           665          4649        160323 
     80   7349       tick           857          4642        159360 
     81   7349       tick           423          4647        160459 
     82   7349       tick           590          4643        160288 
     83   7349       tick           770          4657        159594 
     84   7349       tick           866          4668        159698 
     85   7349       tick           991          4629        159363 
     86   7349       tick           750          4609        159383 
     87   7349       tick           552          4650        160024 
     88   7349       tick           532          4753        160222 
     89   7349       tick           541          4679        160323 
     90   7349       tick           741          4684        159482 
     91   7349       tick           866          4657        159280 
     92   7349       tick           565          4673        160116 
     93   7349       tick           634          4703        160375 
     94   7349       tick           796          4682        159840 
     95   7349       tick           703          4618        160103 
     96   7349       tick           673          4677        159864 
     97   7349       tick           690          4717        160031 
     98   7349       tick           706          4667        159780 
     99   7349       tick           682          4688        160137 
    100   7349       tick           569          4658        159471 
    101   7349       tick           627          4663        160050 
    102   7349       exit          2016          9950        102425 
