frequency,power,task,island,voltage,time,howmany,time_rel
200000,247285.38377192983,cacherate-40,big,912590.4605263158,13.959583333333333,4,1.7273149102907814
300000,345160.98245614034,cacherate-40,big,912001.096491228,9.939583333333331,4,1.2298927613941015
400000,437667.8157894737,cacherate-40,big,911461.0745614036,8.165833333333332,4,1.0104145184574136
500000,516270.4057017544,cacherate-40,big,911299.3421052631,7.225416666666667,4,0.8940503196535368
600000,594416.8640350878,cacherate-40,big,910693.5307017544,6.690833333333333,4,0.8279026603423385
700000,654891.1513157894,cacherate-40,big,901277.4122807018,6.342916666666667,4,0.7848525469168901
800000,745936.5942982456,cacherate-40,big,914141.995614035,6.081666666666667,4,0.7525262940812538
900000,868080.2938596491,cacherate-40,big,939978.0701754388,5.934583333333333,4,0.7343266652918127
1000000,1002504.2521929824,cacherate-40,big,965405.701754386,5.792083333333333,4,0.7166941637451021
1100000,1139058.754385965,cacherate-40,big,991181.4692982456,5.72,4,0.7077747989276139
1200000,1295733.274122807,cacherate-40,big,1017214.9122807018,5.618333333333332,4,0.6951948855434108
1300000,1458106.1995614036,cacherate-40,big,1042516.447368421,5.571666666666666,4,0.6894204990719736
1400000,1637578.7631578948,cacherate-40,big,1068585.5263157894,5.577916666666667,4,0.6901938544029697
1500000,1821898.2719298245,cacherate-40,big,1093815.7894736845,5.547083333333333,4,0.6863786347700557
1600000,2095810.820175439,cacherate-40,big,1133034.5394736845,5.507083333333333,4,0.6814291606516807
1700000,2380688.706140351,cacherate-40,big,1171250.0,5.391500000000001,4,0.66712724273046
1800000,2712035.864035088,cacherate-40,big,1210027.4122807018,5.454000000000001,4,0.6748607960404207
1900000,3177661.614035088,cacherate-40,big,1262118.9692982456,5.387500000000001,4,0.6666322953186224
2000000,3838537.945175439,cacherate-40,big,1326677.6315789474,5.3615,4,0.6634151371416788
