,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,4.0,4.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0
mean,2.0,100000.0,800000.0,800000.0,800000.0,800000.0,41061.82581453634,0.0,0.0,0.0,2926002.506265664,582538.8471177944,5017736.842105263,41062.436090225565
std,0.0,0.0,0.0,0.0,0.0,0.0,544.4775871384755,0.0,0.0,0.0,17793.249921521427,3570.8100960381303,3128.1168831682003,544.5621636816849
min,2.0,100000.0,800000.0,800000.0,800000.0,800000.0,39433.0,0.0,0.0,0.0,2916000.0,580000.0,5010000.0,39433.0
25%,2.0,100000.0,800000.0,800000.0,800000.0,800000.0,40894.0,0.0,0.0,0.0,2919000.0,582000.0,5019000.0,40894.0
50%,2.0,100000.0,800000.0,800000.0,800000.0,800000.0,40894.0,0.0,0.0,0.0,2923000.0,582000.0,5019000.0,40894.0
75%,2.0,100000.0,800000.0,800000.0,800000.0,800000.0,41381.0,0.0,0.0,0.0,2927000.0,582000.0,5019000.0,41381.0
max,2.0,100000.0,800000.0,800000.0,800000.0,800000.0,42355.0,0.0,0.0,0.0,3114000.0,620000.0,5019000.0,42355.0
