,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,90.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,3.157096668858889,100000.0,599999.0,599999.0,599999.0,599999.0,29.699543592,2194453.0,2166424.181
std,0.03581161746069926,0.0,0.0,0.0,0.0,0.0,0.6156169570064062,68371.8106787841,68444.76536931586
min,3.087240289,100000.0,599999.0,599999.0,599999.0,599999.0,27.619964,1686000.0,1670350.0
25%,3.129677588,100000.0,599999.0,599999.0,599999.0,599999.0,29.298611,2198000.0,2170733.75
50%,3.1547368980000003,100000.0,599999.0,599999.0,599999.0,599999.0,29.718273,2211000.0,2187516.0
75%,3.182873542375,100000.0,599999.0,599999.0,599999.0,599999.0,30.075763,2235000.0,2201840.0
max,3.241047507,100000.0,599999.0,599999.0,599999.0,599999.0,31.59898,2273000.0,2247501.0
