[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   3760       tick           512         10278         96506 
      2   3760       tick             0             0             0 
      3   3760       tick             0             0             0 
      4   3760       tick             0             0             0 
      5   3760       tick             0             0             0 
      6   3760       tick             0             0             0 
      7   3760       tick             0             0             0 
      8   3760       tick             0             0             0 
      9   3760       tick             0             0             0 
     10   3760       tick             0             0             0 
     11   3760       tick             0             0             0 
     12   3760       tick             0             0             0 
     13   3760       tick             0             0             0 
     14   3760       tick             0             0             0 
     15   3760       tick             0             0             0 
     16   3760       tick             0             0             0 
     17   3760       tick             0             0             0 
     18   3760       tick             0             0             0 
     19   3760       tick             0             0             0 
     20   3760       exit            29           171           592 
