[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   5277       tick          2676         16523         70584 
      2   5277       tick             0             0             0 
      3   5277       tick             0             0             0 
      4   5277       tick             0             0             0 
      5   5277       tick             0             0             0 
      6   5277       tick             0             0             0 
      7   5277       tick             0             0             0 
      8   5277       tick             0             0             0 
      9   5277       tick             0             0             0 
     10   5277       tick             0             0             0 
     11   5277       tick             0             0             0 
     12   5277       tick             0             0             0 
     13   5277       tick             0             0             0 
     14   5277       tick             0             0             0 
     15   5277       tick             0             0             0 
     16   5277       tick             0             0             0 
     17   5277       tick             0             0             0 
     18   5277       tick             0             0             0 
     19   5277       tick             0             0             0 
     20   5277       exit           171           147           341 
