[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  17225       tick          1885          7580        277148 
      2  17225       tick         32866          4934        330900 
      3  17225       tick        700999           100       1400795 
      4  17225       tick        701025           103       1400845 
      5  17225       tick        697314           104       1393447 
      6  17225       tick        701636            92       1402065 
      7  17225       tick        697123            98       1393043 
      8  17225       tick        700148           116       1399066 
      9  17225       tick        703223           101       1405246 
     10  17225       tick        702548            98       1403854 
     11  17225       tick        685471           137       1369791 
     12  17225       tick        702371            73       1403562 
     13  17225       tick        699651           117       1398102 
     14  17225       tick        699992           116       1398763 
     15  17225       tick        699699           101       1398230 
     16  17225       tick        703581           112       1405959 
     17  17225       tick        701584           103       1401943 
     18  17225       tick        698595            95       1395993 
     19  17225       tick        704108            96       1407011 
     20  17225       tick        699766            93       1398314 
     21  17225       tick        696438           104       1391720 
     22  17225       tick        698990            93       1396876 
     23  17225       tick        703081           102       1404980 
     24  17225       tick        698904           105       1396619 
     25  17225       tick        702885           122       1404580 
     26  17225       tick        697445            97       1393672 
     27  17225       tick        696499           101       1391830 
     28  17225       tick        704959           101       1408718 
     29  17225       tick        704385            95       1407556 
     30  17225       tick        704229            90       1407265 
     31  17225       tick        694907           116       1388639 
     32  17225       tick        701180           110       1401125 
     33  17225       tick        703814            97       1406431 
     34  17225       tick        699345           105       1397510 
     35  17225       tick        701864            99       1402525 
     36  17225       tick        700634           102       1400058 
     37  17225       tick        700819           113       1400416 
     38  17225       tick        696896           111       1392610 
     39  17225       tick        703900           103       1406580 
     40  17225       tick        704261            87       1407298 
     41  17225       tick        673908           119       1346724 
     42  17225       tick        706889            97       1412662 
     43  17225       tick        703782           106       1406361 
     44  17225       tick        701612           100       1402045 
     45  17225       tick        700157            92       1399129 
     46  17225       tick        699930           117       1398645 
     47  17225       tick        702015            92       1402818 
     48  17225       tick        698364           106       1395519 
     49  17225       tick        704144            98       1407032 
     50  17225       tick        583981           762       1170306 
     51  17225       tick        616621           409       1234365 
     52  17225       tick        693746           115       1386301 
     53  17225       tick        703644           109       1406069 
     54  17225       tick        702145            96       1403125 
     55  17225       tick        701780            95       1402360 
     56  17225       tick        700070           117       1398928 
     57  17225       tick        699494            96       1397816 
     58  17225       tick        698626           123       1396053 
     59  17225       tick        704148            92       1407095 
     60  17225       tick        701796            96       1402395 
     61  17225       tick        688204           116       1375282 
     62  17225       tick        690931           106       1380763 
     63  17225       tick        704578            96       1407928 
     64  17225       tick        702082            96       1402980 
     65  17225       tick        544111           155       1087161 
     66  17225       exit             0             0             0 
