[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   7132       tick          2699         16508         70584 
      2   7132       tick             0             0             0 
      3   7132       tick             0             0             0 
      4   7132       tick             0             0             0 
      5   7132       tick             0             0             0 
      6   7132       tick             0             0             0 
      7   7132       tick             0             0             0 
      8   7132       tick             0             0             0 
      9   7132       tick             0             0             0 
     10   7132       tick             0             0             0 
     11   7132       tick             0             0             0 
     12   7132       tick             0             0             0 
     13   7132       tick             0             0             0 
     14   7132       tick             0             0             0 
     15   7132       tick             0             0             0 
     16   7132       tick             0             0             0 
     17   7132       tick             0             0             0 
     18   7132       tick             0             0             0 
     19   7132       tick             0             0             0 
     20   7132       exit           167           146           341 
