,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,10.0,5.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0
mean,4.372999999999999,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,43085.255767301904,0.0,0.0,0.0,3648760.2808425277,726612.8385155466,5018043.129388165,43085.255767301904
std,0.009486832980504937,0.0,0.0,0.0,0.0,0.0,670.3690883669157,0.0,0.0,0.0,44868.14358043782,8982.164146687208,2775.6010666943234,670.3690883669157
min,4.36,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,39920.0,0.0,0.0,0.0,3019000.0,600000.0,5010000.0,39920.0
25%,4.37,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,42842.0,0.0,0.0,0.0,3648000.0,727000.0,5019000.0,42842.0
50%,4.37,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,43329.0,0.0,0.0,0.0,3652000.0,727000.0,5019000.0,43329.0
75%,4.37,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,43329.0,0.0,0.0,0.0,3656000.0,728000.0,5019000.0,43329.0
max,4.39,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,44790.0,0.0,0.0,0.0,3751000.0,748000.0,5019000.0,44790.0
