[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  10375       tick        237488         13630       1695457 
      2  10375       tick       1202164            63       4045316 
      3  10375       tick       1193148            90       4014972 
      4  10375       tick       1198958            60       4034535 
      5  10375       tick       1192616           101       4013221 
      6  10375       tick       1202725            86       4047184 
      7  10375       tick       1203151            91       4048604 
      8  10375       tick       1204158            82       4052010 
      9  10375       tick       1202173            94       4045339 
     10  10375       tick       1192306           107       4012190 
     11  10375       tick       1181829           133       3976940 
     12  10375       tick       1181739           148       3976566 
     13  10375       tick       1170363           166       3938361 
     14  10375       tick       1186581           147       3992899 
     15  10375       tick       1198637           110       4033510 
     16  10375       tick       1203715            89       4050520 
     17  10375       tick       1202434           112       4046177 
     18  10375       tick       1201744            94       4043938 
     19  10375       tick       1198147           100       4031849 
     20  10375       tick       1202365           110       4046085 
     21  10375       tick       1203974            89       4051419 
     22  10375       tick       1205134           104       4055350 
     23  10375       tick       1180243           109       3971547 
     24  10375       tick       1217115            93       4095650 
     25  10375       tick       1200168           111       4038596 
     26  10375       tick       1205276           106       4055822 
     27  10375       tick       1198534           115       4033142 
     28  10375       tick       1202252            87       4045571 
     29  10375       tick       1195793           123       4023851 
     30  10375       tick       1202924           110       4047832 
     31  10375       tick       1198776           101       4034014 
     32  10375       tick       1202522            84       4046465 
     33  10375       tick       1197629           107       4030119 
     34  10375       tick       1199594           105       4036710 
     35  10375       tick       1200693           105       4040371 
     36  10375       tick       1203540            96       4049928 
     37  10375       tick       1200694           114       4040397 
     38  10375       tick       1204982            79       4054794 
     39  10375       exit        333648           116       1122394 
