[Event-to-counter mappings]
pmc1=inmediate_branches_retired
pmc2=instr
pmc3=instr_arch_executed
pmc4=instr_cache_access
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   8542       tick        540968      63596386      63596386      24552346 
      2   8542       tick        494532      67895311      67895311      26053406 
      3   8542       tick        494570      67905188      67905188      26062845 
      4   8542       tick        492212      67580927      67580927      25936290 
      5   8542       tick        493237      67717127      67717127      25990237 
      6   8542       tick        495183      67988152      67988152      26095543 
      7   8542       tick        494046      67829726      67829726      26032373 
      8   8542       tick        495831      68077473      68077473      26128182 
      9   8542       tick        494605      67906669      67906669      26060391 
     10   8542       tick        493958      67819891      67819891      26027455 
     11   8542       tick        492698      67646654      67646654      25961304 
     12   8542       tick        494856      67941060      67941060      26075095 
     13   8542       tick        494264      67860961      67860961      26041112 
     14   8542       tick        494982      67958222      67958222      26082908 
     15   8542       tick        495398      68017728      68017728      26108413 
     16   8542       tick        495810      68072141      68072141      26125592 
     17   8542       tick        495300      68003386      68003386      26100677 
     18   8542       tick        494145      67844090      67844090      26040154 
     19   8542       tick        495810      68070516      68070516      26125165 
     20   8542       tick        494732      67928984      67928984      26068878 
     21   8542       tick        492357      67599874      67599874      25941781 
     22   8542       tick        494946      67952772      67952772      26082869 
     23   8542       tick        494876      67946692      67946692      26078455 
     24   8542       tick        494352      67869804      67869804      26047820 
     25   8542       tick        495650      68054876      68054876      26116785 
     26   8542       tick        495595      68040496      68040496      26113237 
     27   8542       tick        496010      68103493      68103493      26137533 
     28   8542       tick        493974      67819210      67819210      26027773 
     29   8542       tick        496055      68106311      68106311      26141992 
     30   8542       tick        494289      67865029      67865029      26045366 
     31   8542       tick        490250      67309985      67309985      25831326 
     32   8542       tick        495461      68024268      68024268      26108886 
     33   8542       tick        493317      67730446      67730446      25994227 
     34   8542       tick        495362      68013257      68013257      26103077 
     35   8542       tick        495144      67979771      67979771      26089835 
     36   8542       tick        494570      67906205      67906205      26060481 
     37   8542       tick        495594      68040071      68040071      26114020 
     38   8542       tick        495263      67998814      67998814      26100572 
     39   8542       tick        494991      67960669      67960669      26081638 
     40   8542       tick        495072      67968753      67968753      26088641 
     41   8542       tick        491673      67507667      67507667      25907614 
     42   8542       tick        495435      68022354      68022354      26107333 
     43   8542       tick        495126      67978996      67978996      26090687 
     44   8542       tick        493850      67805325      67805325      26018625 
     45   8542       tick        495000      67959439      67959439      26082447 
     46   8542       tick        495632      68050001      68050001      26117472 
     47   8542       tick        496007      68098432      68098432      26138227 
     48   8542       tick        495346      68012684      68012684      26101540 
     49   8542       tick        494190      67847681      67847681      26039988 
     50   8542       tick        495650      68054510      68054510      26121434 
     51   8542       tick        489885      67258798      67258798      25807463 
     52   8542       tick        496068      68107591      68107591      26139301 
     53   8542       tick        495288      67998835      67998835      26098739 
     54   8542       tick        495560      68041617      68041617      26114937 
     55   8542       tick        495234      67991539      67991539      26096470 
     56   8542       tick        494030      67831825      67831825      26013106 
     57   8542       tick        494496      67888455      67888455      26051229 
     58   8542       tick        481810      66152106      66152106      25390788 
     59   8542       tick        508858      69865099      69865099      26813436 
     60   8542       tick        495704      68061122      68061122      26123807 
     61   8542       tick        492176      67574553      67574553      25934005 
     62   8542       tick        494964      67954671      67954671      26079776 
     63   8542       tick        492806      67663298      67663298      25970217 
     64   8542       tick        494245      67856110      67856110      26039048 
     65   8542       tick        491042      67418380      67418380      25871679 
     66   8542       tick        496280      68139218      68139218      26151078 
     67   8542       tick        495720      68058733      68058733      26121222 
     68   8542       tick        493742      67791541      67791541      26019139 
     69   8542       tick        493380      67736902      67736902      25995163 
     70   8542       tick        495524      68037411      68037411      26113028 
     71   8542       tick        492858      67664583      67664583      25966594 
     72   8542       tick        494030      67829150      67829150      26034010 
     73   8542       tick        495083      67973602      67973602      26086523 
     74   8542       tick        494253      67859053      67859053      26044649 
     75   8542       tick        495344      68010939      68010939      26103153 
     76   8542       tick        493381      67736949      67736949      25995448 
     77   8542       tick        494894      67950364      67950364      26078832 
     78   8542       tick        495108      67974406      67974406      26084177 
     79   8542       tick        492392      67605264      67605264      25941203 
     80   8542       tick        494129      67841356      67841356      26038537 
     81   8542       tick        492687      67644091      67644091      25960293 
     82   8542       tick        493310      67731727      67731727      25995268 
     83   8542       tick        494280      67859828      67859828      26043844 
     84   8542       tick        493202      67716858      67716858      25985885 
     85   8542       tick        494850      67942784      67942784      26074282 
     86   8542       tick        492218      67576392      67576392      25935704 
     87   8542       tick        493383      67741040      67741040      25995615 
     88   8542       tick        495821      68075372      68075372      26129473 
     89   8542       tick        494091      67838041      67838041      26031983 
     90   8542       tick        495452      68024284      68024284      26108186 
     91   8542       tick        493254      67720636      67720636      25987643 
     92   8542       tick        492950      67680928      67680928      25974375 
     93   8542       tick        494003      67824921      67824921      26028912 
     94   8542       tick        493333      67731544      67731544      25993879 
     95   8542       tick        493510      67760017      67760017      26007362 
     96   8542       tick        494370      67871948      67871948      26048633 
     97   8542       tick        496280      68140637      68140637      26152872 
     98   8542       tick        495738      68062016      68062016      26123393 
     99   8542       tick        494624      67913547      67913547      26064354 
    100   8542       tick        495666      68051155      68051155      26119325 
    101   8542       tick        492774      67657585      67657585      25963314 
    102   8542       tick        493934      67812108      67812108      26025252 
    103   8542       tick        494643      67914422      67914422      26065634 
    104   8542       tick        494048      67834447      67834447      26033961 
    105   8542       tick        494208      67850019      67850019      26040900 
    106   8542       tick        494732      67927442      67927442      26071307 
    107   8542       tick        495630      68046465      68046465      26113551 
    108   8542       exit        415969      56561699      56561699      21716111 
