[Event-to-counter mappings]
pmc1=itlb_misses
pmc2=l1_data_accesses
pmc3=l1_data_refills
pmc4=l1_instr_refills
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   9429       tick         11931      91616347         94433        152512 
      2   9429       tick         13201     123966387         51326         41483 
      3   9429       tick         13025     123926610         51248         41866 
      4   9429       tick         13153     124149519         51388         41856 
      5   9429       tick         13363     124086451         51462         42240 
      6   9429       tick         13467     124016174         51511         41958 
      7   9429       tick         13515     124040768         51472         41890 
      8   9429       tick         13302     124102436         51399         41508 
      9   9429       tick         13247     124059193         51442         42146 
     10   9429       tick         13477     124048002         51392         41832 
     11   9429       tick         13330     124104786         51183         41899 
     12   9429       tick         13304     124084947         51454         41886 
     13   9429       tick         13282     124112918         50968         41834 
     14   9429       tick         13503     124092747         51289         41744 
     15   9429       tick         13625     124094921         51215         41524 
     16   9429       tick         13505     122939637         50723         41130 
     17   9429       tick         13527     125087460         51823         42240 
     18   9429       tick         13289     124081286         51415         41669 
     19   9429       tick         13309     124064735         51372         41591 
     20   9429       tick         13354     124100275         51238         41614 
     21   9429       tick         13393     124052942         51313         41874 
     22   9429       exit          4620      40342794         19037         14573 
