[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  11621       tick         14839        263564       6889197 
      2  11621       tick           170          4156        965353 
      3  11621       tick           176          4093        964488 
      4  11621       tick           197          4070        966047 
      5  11621       tick           210          4030        965342 
      6  11621       tick           172          4050        965599 
      7  11621       tick           232          3963        966160 
      8  11621       tick           167          3925        965797 
      9  11621       tick           171          3995        966230 
     10  11621       tick           204          3997        965789 
     11  11621       tick           193          4019        965271 
     12  11621       tick           177          3994        965808 
     13  11621       tick           192          4051        964829 
     14  11621       tick           223          3994        965355 
     15  11621       tick           178          3989        965403 
     16  11621       tick           231          3992        965754 
     17  11621       tick           204          4072        963279 
     18  11621       tick           169          4022        965498 
     19  11621       tick           180          4057        966232 
     20  11621       tick           178          4038        966246 
     21  11621       tick           198          4021        965547 
     22  11621       tick           200          3921        947505 
     23  11621       tick           223          4105        983480 
     24  11621       tick           159          4023        966414 
     25  11621       tick           203          3998        965312 
     26  11621       tick           215          4000        964796 
     27  11621       tick           225          4021        965839 
     28  11621       tick           277          3994        964532 
     29  11621       tick           232          4009        965769 
     30  11621       tick           190          3942        965254 
     31  11621       tick           238          3962        965258 
     32  11621       tick           241          4045        965383 
     33  11621       tick           209          4047        964861 
     34  11621       tick           189          3989        965218 
     35  11621       tick           193          4023        964757 
     36  11621       tick           172          4014        965720 
     37  11621       tick           179          3985        966275 
     38  11621       tick           173          4122        961945 
     39  11621       tick           190          3999        964977 
     40  11621       tick           146          3992        966441 
     41  11621       tick           209          3949        965812 
     42  11621       tick           210          4030        965596 
     43  11621       tick           188          3975        965504 
     44  11621       tick           244          3994        965418 
     45  11621       tick           216          4014        965111 
     46  11621       tick           191          3993        965749 
     47  11621       tick           274          3945        965643 
     48  11621       tick           203          3959        966518 
     49  11621       tick           190          3957        966195 
     50  11621       tick           202          3979        966675 
     51  11621       tick           264          4033        963099 
     52  11621       tick           177          3996        966000 
     53  11621       exit          2440          5853        977985 
