,time,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3,cpu_temp_4,cpu_temp_5,cpu_temp_6,cpu_temp_7,fan_speed,gpu_temp,sensor_big_uA,sensor_big_uV,sensor_big_uW,sensor_gpu_uA,sensor_gpu_uV,sensor_gpu_uW,sensor_little_uA,sensor_little_uV,sensor_little_uW,sensor_mem_uA,sensor_mem_uV,sensor_mem_uW
count,6.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0
mean,7.766666666666668,800000.0,800000.0,800000.0,800000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,23877.19298245614,24872.80701754386,24986.842105263157,22436.40350877193,255.0,22971.491228070176,42666.48684210526,915381.0307017544,38592.78070175439,48439.666666666664,1021159.5394736842,49004.52631578947,102113.59868421052,1027565.7894736842,104344.52412280702,38174.100877192985,1215249.451754386,45793.97368421053
std,0.0332665998663324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.5760387267628,333.55496776704496,114.07586285883052,496.48368332890595,0.0,166.60399824306876,11263.172436187728,576.0483335379195,10309.592292816931,175.5471530113859,334.65088677728204,12.850594052247633,8598.327765041015,279.4276559718457,8842.09819559338,7794.564762727351,500.1370426228283,9339.832462869492
min,7.73,800000.0,800000.0,800000.0,800000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,23000.0,24000.0,24000.0,22000.0,255.0,22000.0,35620.0,915000.0,32025.0,48032.0,1020000.0,48960.0,33001.0,1027500.0,33924.0,30485.0,1215000.0,36450.0
25%,7.7425,800000.0,800000.0,800000.0,800000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,24000.0,25000.0,25000.0,22000.0,255.0,23000.0,37812.0,915000.0,33892.0,48184.0,1021250.0,49008.0,103517.0,1027500.0,105781.0,33215.0,1215000.0,40095.0
50%,7.765000000000001,800000.0,800000.0,800000.0,800000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,24000.0,25000.0,25000.0,22000.0,255.0,23000.0,38908.0,915000.0,34808.0,48488.0,1021250.0,49008.0,106018.0,1027500.0,108862.0,34489.0,1215000.0,41310.0
75%,7.78,800000.0,800000.0,800000.0,800000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,24000.0,25000.0,25000.0,23000.0,255.0,23000.0,41716.5,916250.0,37525.25,48488.0,1021250.0,49008.0,106506.0,1027500.0,108862.0,40768.0,1215000.0,48600.0
max,7.82,800000.0,800000.0,800000.0,800000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,24000.0,25000.0,25000.0,23000.0,255.0,23000.0,116450.0,916250.0,106140.0,48792.0,1022500.0,49056.0,107726.0,1028750.0,109889.0,56238.0,1216250.0,68096.0
