[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   9256       tick         15418        331277       2292632 
      2   9256       tick           644        301264       2341450 
      3   9256       tick           721          4125        136185 
      4   9256       tick           656          4052        136929 
      5   9256       tick           688          4061        136862 
      6   9256       tick           855          4098        136637 
      7   9256       tick           818          4090        136856 
      8   9256       tick           663          4076        136689 
      9   9256       tick           727          4094        136832 
     10   9256       tick           826          4028        136446 
     11   9256       tick           618          4042        137079 
     12   9256       tick           792          4056        135494 
     13   9256       tick           689          4125        136941 
     14   9256       tick           620          4065        136985 
     15   9256       tick           867          4054        136666 
     16   9256       tick           919          4036        135693 
     17   9256       tick           725          4085        137133 
     18   9256       tick           794          4000        136732 
     19   9256       tick           780          4029        136829 
     20   9256       tick           910          4057        136462 
     21   9256       tick           819          4003        136890 
     22   9256       tick           826          4040        135915 
     23   9256       tick           698          3985        137059 
     24   9256       tick           660          4016        136955 
     25   9256       tick           655          4060        137238 
     26   9256       tick           620          4080        135148 
     27   9256       tick           754          4007        136551 
     28   9256       tick           763          4010        136377 
     29   9256       tick           822          4046        136892 
     30   9256       tick           555          4026        136333 
     31   9256       tick           625          3964        137092 
     32   9256       tick           752          4047        136683 
     33   9256       tick           731          3978        136055 
     34   9256       tick           782          4008        136140 
     35   9256       tick           618          4033        137257 
     36   9256       tick           865          4074        135607 
     37   9256       tick           897          4063        136277 
     38   9256       tick           758          4035        136456 
     39   9256       tick           758          4040        136338 
     40   9256       tick           815          4102        136209 
     41   9256       tick           772          4071        135906 
     42   9256       tick           513          4055        137122 
     43   9256       tick           788          4046        136386 
     44   9256       tick           696          4021        136927 
     45   9256       tick           746          3984        136636 
     46   9256       tick           594          4020        136855 
     47   9256       tick           716          4043        136372 
     48   9256       tick           771          3971        136486 
     49   9256       tick           749          4005        136551 
     50   9256       tick           565          4102        137291 
     51   9256       tick           631          4043        137086 
     52   9256       tick           833          4069        136324 
     53   9256       tick           803          3994        136481 
     54   9256       tick           743          4024        136606 
     55   9256       tick           691          4009        136633 
     56   9256       tick           762          4055        136457 
     57   9256       tick           735          4010        136646 
     58   9256       tick           796          3997        136827 
     59   9256       tick           614          4056        136830 
     60   9256       tick           868          4028        136704 
     61   9256       tick           522          4088        137325 
     62   9256       tick           906          4042        136372 
     63   9256       tick           706          4055        136686 
     64   9256       tick           808          3994        136925 
     65   9256       tick           747          4004        136925 
     66   9256       tick           575          4022        137139 
     67   9256       tick           936          4016        136548 
     68   9256       tick           885          4046        136812 
     69   9256       tick           724          4022        136868 
     70   9256       tick           891          4037        136671 
     71   9256       tick           816          4098        136620 
     72   9256       tick           645          4114        136489 
     73   9256       tick           647          4010        137018 
     74   9256       tick           553          4064        136993 
     75   9256       tick           768          4108        136629 
     76   9256       tick           523          4179        137077 
     77   9256       tick           926          4036        136559 
     78   9256       tick           810          4003        136703 
     79   9256       tick           624          4037        136514 
     80   9256       tick           791          4059        136776 
     81   9256       tick           697          4055        137110 
     82   9256       tick           897          4086        135961 
     83   9256       tick           733          4095        136250 
     84   9256       tick           630          4069        137114 
     85   9256       tick           723          4030        136919 
     86   9256       tick           976          4083        136229 
     87   9256       tick           691          4006        136981 
     88   9256       tick           808          4047        136635 
     89   9256       tick           614          4064        136858 
     90   9256       tick           607          4067        137236 
     91   9256       tick           688          4098        137073 
     92   9256       tick           765          4094        136516 
     93   9256       tick           717          4071        136443 
     94   9256       tick           867          4037        136857 
     95   9256       tick           905          4099        136790 
     96   9256       tick           686          4102        136778 
     97   9256       tick           649          4050        136761 
     98   9256       tick           666          4031        137056 
     99   9256       tick           737          4088        136719 
    100   9256       tick           781          4049        136564 
    101   9256       tick           620          4094        137150 
    102   9256       tick           827          4078        136175 
    103   9256       tick           672          4093        137043 
    104   9256       tick           651          4070        137086 
    105   9256       tick           778          4105        135035 
    106   9256       tick           728          4049        136790 
    107   9256       tick           787          4021        136776 
    108   9256       tick           658          4096        136943 
    109   9256       tick           664          4053        136025 
    110   9256       tick           591          4131        137057 
    111   9256       tick           566          4078        137192 
    112   9256       tick           839          4122        136274 
    113   9256       tick           647          4075        135758 
    114   9256       tick           548          4063        137065 
    115   9256       tick           895          4094        136650 
    116   9256       tick           862          4102        134896 
    117   9256       tick           705          4035        136634 
    118   9256       exit          2110         10517        119783 
