howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,time
0,cpu,encrypt,1300000,3053000.0,3053000.0,3057000.0,3271000.0,3057185.0,3045000.0,2.0,2.0,2.0,2.0,2.0,2.0,,
1,cpu,encrypt,1300000,3496000.0,3500000.0,3503000.0,3626000.0,3498623.6236236235,3053000.0,3.36,3.37,3.39,3.39,3.374,3.36,0.4628257887517147,
2,cpu,encrypt,1300000,3958000.0,3961000.0,3965000.0,4042000.0,3956687.684684685,3049000.0,3.36,3.37,3.3775,3.39,3.371,3.36,0.4624142661179699,
3,cpu,encrypt,1300000,4454000.0,4461000.0,4465000.0,4595000.0,4449061.0,3049000.0,3.36,3.37,3.375,3.39,3.37,3.35,0.4622770919067216,
4,cpu,encrypt,1300000,5011000.0,5019000.0,5023000.0,5064000.0,5019075.1269035535,4984000.0,3.36,3.36,3.3725,3.41,3.371,3.35,0.4624142661179699,
