[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  28235       tick          1952         29174        436886 
      2  28235       tick           361         21375        385161 
      3  28235       tick           329         21071        379551 
      4  28235       tick           384         21059        379399 
      5  28235       tick           360         21055        379378 
      6  28235       tick          1012         21039        379059 
      7  28235       tick           447         21043        379260 
      8  28235       tick           479         21074        379650 
      9  28235       tick           417         21040        378990 
     10  28235       tick           415         21084        379893 
     11  28235       tick           403         21040        379104 
     12  28235       tick           362         21073        379911 
     13  28235       tick           426         21035        378974 
     14  28235       tick           377         20904        376378 
     15  28235       tick           318         20818        374874 
     16  28235       tick           305         21257        382993 
     17  28235       tick           314         21066        379462 
     18  28235       tick           362         20988        377911 
     19  28235       tick           337         21021        378701 
     20  28235       tick           337         21063        379419 
     21  28235       tick           401         21049        379235 
     22  28235       tick           476         21061        379420 
     23  28235       tick           355         21035        379153 
     24  28235       tick           329         21062        379402 
     25  28235       tick           301         21052        379031 
     26  28235       tick           337         21034        378964 
     27  28235       tick           353         21057        379471 
     28  28235       tick           329         21054        379025 
     29  28235       tick           283         21054        379375 
     30  28235       tick           381         21074        379524 
     31  28235       tick           337         21043        379205 
     32  28235       tick           353         21079        379680 
     33  28235       tick           371         21095        379996 
     34  28235       tick           385         20926        377053 
     35  28235       tick           318         21032        378625 
     36  28235       tick           399         21038        378855 
     37  28235       tick           292         21037        379000 
     38  28235       tick           302         21087        379783 
     39  28235       tick           277         21080        379558 
     40  28235       tick           279         21071        379687 
     41  28235       tick           292         21050        379086 
     42  28235       tick           321         21039        379083 
     43  28235       tick           325         21088        380116 
     44  28235       tick           329         21049        379270 
     45  28235       tick           388         21092        379991 
     46  28235       tick           430         21069        379469 
     47  28235       tick           369         21041        379156 
     48  28235       tick           354         21079        379683 
     49  28235       tick           341         21088        379934 
     50  28235       tick           405         21081        379822 
     51  28235       tick           366         21065        379613 
     52  28235       tick           359         21093        380191 
     53  28235       tick           336         21031        379038 
     54  28235       tick           310         20965        377487 
     55  28235       tick           341         21027        378835 
     56  28235       tick           391         21036        378999 
     57  28235       tick           360         21057        379460 
     58  28235       tick           367         21092        380034 
     59  28235       tick           373         21078        379773 
     60  28235       tick           354         21086        379833 
     61  28235       tick           385         21087        379755 
     62  28235       tick           331         21040        379177 
     63  28235       tick           408         21049        379284 
     64  28235       tick           315         21058        379228 
     65  28235       tick           346         21052        379201 
     66  28235       tick           398         21056        379352 
     67  28235       tick           384         21100        380261 
     68  28235       tick           356         21070        379796 
     69  28235       tick           373         21089        379972 
     70  28235       tick           314         21078        379973 
     71  28235       tick           340         21042        378982 
     72  28235       tick           347         21031        378950 
     73  28235       tick           355         21066        379554 
     74  28235       tick           345         20940        377230 
     75  28235       tick           329         21073        379636 
     76  28235       tick           391         21070        379641 
     77  28235       tick           336         21070        379858 
     78  28235       tick           305         21097        380067 
     79  28235       tick           375         21082        379846 
     80  28235       tick           321         21046        379228 
     81  28235       tick           340         21070        379365 
     82  28235       tick           400         21071        379578 
     83  28235       tick           374         21060        379112 
     84  28235       tick           354         21080        379600 
     85  28235       tick           318         21070        379542 
     86  28235       tick           369         21086        379791 
     87  28235       tick           363         21069        379580 
     88  28235       tick           334         21104        380257 
     89  28235       tick           371         21089        380014 
     90  28235       tick           364         21022        378541 
     91  28235       tick           355         21077        379575 
     92  28235       tick           433         20989        377853 
     93  28235       tick           318         21044        379047 
     94  28235       tick           377         20961        377484 
     95  28235       tick           313         21084        379806 
     96  28235       tick           358         21091        380104 
     97  28235       tick           362         21105        380137 
     98  28235       tick           357         21108        380272 
     99  28235       tick           380         21066        379456 
    100  28235       tick           342         21055        379095 
    101  28235       tick           373         21051        379287 
    102  28235       tick           379         21015        378479 
    103  28235       tick           321         21096        380198 
    104  28235       tick           428         21070        379458 
    105  28235       tick           311         21081        379790 
    106  28235       tick           339         21110        380281 
    107  28235       tick           364         21098        380001 
    108  28235       tick           363         21054        379366 
    109  28235       tick           344         21076        379636 
    110  28235       tick           376         21061        379350 
    111  28235       tick           360         21072        379461 
    112  28235       tick           395         21077        379688 
    113  28235       tick           350         21066        379451 
    114  28235       tick           378         20986        378144 
    115  28235       tick           342         21052        379159 
    116  28235       tick           354         21056        379340 
    117  28235       tick           355         21056        379399 
    118  28235       tick           383         21054        379101 
    119  28235       tick           334         21066        379542 
    120  28235       tick           401         21083        379487 
    121  28235       tick           344         21061        379609 
    122  28235       tick           340         21092        379984 
    123  28235       tick           431         21035        378966 
    124  28235       tick           334         21096        380057 
    125  28235       tick           379         21032        378971 
    126  28235       tick           353         21090        379897 
    127  28235       tick           393         21039        379016 
    128  28235       tick           459         21060        379205 
    129  28235       tick           344         21052        379202 
    130  28235       tick           323         21073        379541 
    131  28235       tick           325         21076        379714 
    132  28235       tick           363         21070        379738 
    133  28235       tick           355         21089        380108 
    134  28235       tick           386         21079        379819 
    135  28235       tick           426         20901        376507 
    136  28235       tick           380         21032        378998 
    137  28235       tick           340         21083        379759 
    138  28235       tick           380         21073        379532 
    139  28235       tick           348         21050        379090 
    140  28235       tick           335         21096        380272 
    141  28235       tick           406         21065        379433 
    142  28235       exit           594          1944         32152 
