,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,5.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,14.24581889218,100000.0,399999.0,399999.0,399999.0,399999.0,31.222154321999998,1664791.0,1643874.033
std,0.08214962336840782,0.0,0.0,0.0,0.0,0.0,0.6114624904759517,12242.270712257274,7934.117282026776
min,14.1700149219,100000.0,399999.0,399999.0,399999.0,399999.0,29.049923,1648000.0,1630019.0
25%,14.174739446,100000.0,399999.0,399999.0,399999.0,399999.0,30.806285,1660000.0,1637784.5
50%,14.254148084,100000.0,399999.0,399999.0,399999.0,399999.0,31.2181755,1660000.0,1643246.5
75%,14.257965886,100000.0,399999.0,399999.0,399999.0,399999.0,31.676695,1673000.0,1648737.0
max,14.372226123,100000.0,399999.0,399999.0,399999.0,399999.0,32.904594,1710000.0,1703016.0
