[Event-to-counter mappings]
pmc1=data_mem_access
pmc2=data_read_retired
pmc3=data_write_retired
pmc4=dtlb_misses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  13257       tick        160650             0             0          1959 
      2  13257       tick             0             0             0             0 
      3  13257       tick             0             0             0             0 
      4  13257       tick             0             0             0             0 
      5  13257       tick             0             0             0             0 
      6  13257       tick             0             0             0             0 
      7  13257       tick             0             0             0             0 
      8  13257       tick             0             0             0             0 
      9  13257       tick             0             0             0             0 
     10  13257       tick             0             0             0             0 
     11  13257       tick             0             0             0             0 
     12  13257       tick             0             0             0             0 
     13  13257       tick             0             0             0             0 
     14  13257       tick             0             0             0             0 
     15  13257       tick             0             0             0             0 
     16  13257       tick             0             0             0             0 
     17  13257       tick             0             0             0             0 
     18  13257       tick             0             0             0             0 
     19  13257       tick             0             0             0             0 
     20  13257       exit          1261             0             0            30 
