[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   5988       tick          7207       1121154      30142827 
      2   5988       tick          3476       1328840      35897889 
      3   5988       tick          3381       1327985      35891162 
      4   5988       tick          3570       1335536      35915708 
      5   5988       tick          3244       1330407      35857463 
      6   5988       tick          3295       1329723      35888772 
      7   5988       tick          3046       1333390      35886070 
      8   5988       tick          3588       1329713      35856551 
      9   5988       tick          3385       1331097      35916046 
     10   5988       tick          3595       1329428      35878961 
     11   5988       tick          3628       1332322      35925200 
     12   5988       tick          2604       1330794      35940240 
     13   5988       tick          3028       1336151      35868023 
     14   5988       tick          2735       1331256      35953862 
     15   5988       tick          3267       1326035      35850689 
     16   5988       tick          3106       1328378      35905042 
     17   5988       tick          2920       1334136      35923372 
     18   5988       tick          3315       1333632      35857311 
     19   5988       tick          2006       1332967      35957171 
     20   5988       tick          3086       1335824      35865015 
     21   5988       tick          3350       1329894      35936062 
     22   5988       tick          3120       1331237      35917655 
     23   5988       tick          2809       1332583      35889943 
     24   5988       tick          2582       1333010      35974607 
     25   5988       tick          2880       1332689      35869438 
     26   5988       tick          3626       1328552      35870674 
     27   5988       exit          2403        536191      14411451 
